time,wheel_l,wheel_r,roll,pitch,alpha,beta_l,beta_r
0.0,-10.173913043478262,0.0,0.0,0.0,0.0,-0.8642800341861913,-0.0007224436296889838
0.001,-10.173913043478262,0.0018001800180018,0.0,0.0,0.0,-0.8580027304121692,-0.001351255052768923
0.002,-10.173913043478262,0.0036003600360036,0.0,0.0,0.0,-0.8518053069154234,-0.001791371502444435
0.003,-10.173913043478262,0.0054005400540054005,0.0,0.0,0.0,-0.8456792623919549,-0.0020808911401844375
0.004,-10.173913043478262,0.0072007200720072,0.0,0.0,0.0,-0.8396161959304903,-0.002256129718057765
0.005,-10.173913043478262,0.009000900090009001,0.0,0.0,0.0,-0.8336097660904889,-0.0023457041592805567
0.006,-10.173913043478262,0.010801080108010801,0.0,0.0,0.0,-0.8276561445232475,-0.002365862073217565
0.007,-10.173913043478262,0.012601260126012601,0.0,0.0,-3.1407963400740635,-0.8217532517500037,-0.002331336511301172
0.008,-10.173913043478262,0.0144014401440144,0.0,0.0,-3.1404924853561447,-0.8159000150226562,-0.0022570631900505583
0.009,-10.173913043478262,0.016201620162016202,0.0,0.0,-3.1404100089522773,-0.8100964469767066,-0.002150954147067124
0.01,-10.173913043478262,0.018001800180018002,0.0,0.0,-3.1406342341867233,-0.8043449849079775,-0.0020121841679241097
0.011,-10.173913043478262,0.019801980198019802,0.0,0.0,-3.1411502085302425,-0.7986458829924244,-0.001844043223202266
0.012,-10.173913043478262,0.021602160216021602,0.0,0.0,0.0,-0.7929954262655445,-0.0016552119518152928
0.013,-10.173913043478262,0.023402340234023402,0.0,0.0,3.1405872004593323,-0.7873883431007366,-0.0014562901503469682
0.014,-10.173913043478262,0.025202520252025202,0.0,0.0,3.139839670668116,-0.781819873327065,-0.0012564710400741275
0.015,-10.173913043478262,0.027002700270027002,0.0,0.0,3.139142471018959,-0.7762861902495095,-0.0010607832035160157
0.016,-10.173913043478262,0.0288028802880288,0.0,0.0,3.138518856691657,-0.7707845591630977,-0.0008692158084121345
0.017,-10.173913043478262,0.0306030603060306,0.0,0.0,3.1379750471938,-0.7653127456601522,-0.0006809380163919996
0.018,-10.173913043478262,0.032403240324032405,0.0,0.0,3.137506739386627,-0.7598688862586231,-0.000495694423617844
0.019,-10.173913043478262,0.034203420342034205,0.0,0.0,3.1371061043394524,-0.7544513975131774,-0.00031344791627883157
0.02,-10.173913043478262,0.036003600360036005,0.0,0.0,3.136766024430918,-0.7490588369616027,-0.00013426962535720505
0.021,-10.173913043478262,0.037803780378037805,0.0,0.0,3.1364778674275504,-0.7436899975632638,4.1814617231637156e-05
0.022,-10.173913043478262,0.039603960396039604,0.0,0.0,3.1362319581079845,-0.7383438959378115,0.00021492365981118323
0.023,-10.173913043478262,0.041404140414041404,0.0,0.0,3.1360207258846304,-0.7330196042024202,0.00038520205899548023
0.024,-10.173913043478262,0.043204320432043204,0.0,0.0,3.1358385599268632,-0.727716221087394,0.0005527359770926498
0.025,-10.173913043478262,0.045004500450045004,0.0,0.0,3.1356790549794935,-0.7224330076851755,0.0007176603013539632
0.026,-10.173913043478262,0.046804680468046804,0.0,0.0,3.135535314578957,-0.7171693760563196,0.000880207017766952
0.027,-10.173913043478262,0.048604860486048604,0.0,0.0,3.135402049621301,-0.7119247538863985,0.0010406145771786135
0.028,-10.173913043478262,0.050405040504050404,0.0,0.0,3.135276230020602,-0.7066985124743967,0.0011990232421905094
0.029,-10.173913043478262,0.052205220522052204,0.0,0.0,3.135155558076745,-0.7014900427388969,0.001355508233761754
0.03,-10.173913043478262,0.054005400540054004,0.0,0.0,3.1350364581844317,-0.6962988939391215,0.001510205187758247
0.031,-10.173913043478262,0.0558055805580558,0.0,0.0,3.134914936008008,-0.6911247248457177,0.0016633200639283004
0.032,-10.173913043478262,0.0576057605760576,0.0,0.0,3.1347880054618913,-0.6859671947623989,0.0018150594080702954
0.033,-10.173913043478262,0.0594059405940594,0.0,0.0,3.134654384147256,-0.6808258895075514,0.0019655384988453073
0.034,-10.173913043478262,0.0612061206120612,0.0,0.0,3.1345141822219746,-0.6757003231323061,0.0021147512261142608
0.035,-10.173913043478262,0.063006300630063,0.0,0.0,3.134367204968185,-0.6705900706400011,0.002262679248269354
0.036,-10.173913043478262,0.06480648064806481,0.0,0.0,3.134211739444307,-0.6654948841419226,0.0024093962694002246
0.037,-10.173913043478262,0.0666066606660666,0.0,0.0,3.1340458074706,-0.6604145983743666,0.002555044339692776
0.038,-10.173913043478262,0.06840684068406841,0.0,0.0,3.1338680360706035,-0.655349050692402,0.0026997872999012804
0.039,-10.173913043478262,0.0702070207020702,0.0,0.0,3.133678250740738,-0.6502980128615365,0.002843739660321161
0.04,-10.173913043478262,0.07200720072007201,0.0,0.0,3.1334776004726743,-0.6452611587109701,0.0029869109538587886
0.041,-10.173913043478262,0.0738073807380738,0.0,0.0,3.1332680398466315,-0.6402381006388738,0.003129241423192693
0.042,-10.173913043478262,0.07560756075607561,0.0,0.0,3.1330505755479536,-0.6352285656755232,0.0032707574603735206
0.043,-10.173913043478262,0.0774077407740774,0.0,0.0,3.1328244354844057,-0.6302324952136447,0.0034116420970157985
0.044,-10.173913043478262,0.07920792079207921,0.0,0.0,3.1325886172584028,-0.6252498889716228,0.0035521638807091407
0.045,-10.173913043478262,0.081008100810081,0.0,0.0,3.1323422402606407,-0.6202807607905769,0.0036926410666928864
0.046,-10.173913043478262,0.08280828082808281,0.0,0.0,3.132084996238879,-0.6153250793909686,0.0038333737954690606
0.047,-10.173913043478262,0.0846084608460846,0.0,0.0,3.131817430122383,-0.6103827196117599,0.003974569729976242
0.048,-10.173913043478262,0.08640864086408641,0.0,0.0,3.131541026844256,-0.6054534350964688,0.0041162882216967565
0.049,-10.173913043478262,0.0882088208820882,0.0,0.0,3.1312576767267757,-0.6005369145190972,0.004258511514486078
0.05,-10.173913043478262,0.09000900090009001,0.0,0.0,3.13096786896185,-0.5956330098135928,0.00440132059796283
0.051,-10.173913043478262,0.0918091809180918,0.0,0.0,3.1306699330370225,-0.5907418591350426,0.0045449413552620405
0.052,-10.173913043478262,0.09360936093609361,0.0,0.0,3.1303623067194617,-0.5858636136060756,0.0046896209284353965
0.053,-10.173913043478262,0.0954095409540954,0.0,0.0,3.130043570715402,-0.5809984307732986,0.004835624239030511
0.054,-10.173913043478262,0.09720972097209721,0.0,0.0,3.129712377963518,-0.5761464851086087,0.004983222707935041
0.055,-10.173913043478262,0.099009900990099,0.0,0.0,3.129368493822502,-0.5713078179048036,0.005132579407011553
0.056,-10.173913043478262,0.10081008100810081,0.0,0.0,3.129012170619287,-0.566482404432582,0.005283735483028015
0.057,-10.173913043478262,0.1026102610261026,0.0,0.0,3.128645180086451,-0.5616699980107883,0.005436493571982809
0.058,-10.173913043478262,0.10441044104410441,0.0,0.0,3.1282691338448974,-0.5568703669407775,0.0055906794518294
0.059,-10.173913043478262,0.1062106210621062,0.0,0.0,3.127883778870615,-0.5520835634101466,0.005746303534634603
0.06,-10.173913043478262,0.10801080108010801,0.0,0.0,3.12748607873107,-0.5473101020516304,0.005903621134772649
0.061,-10.173913043478262,0.1098109810981098,0.0,0.0,3.1270745608050046,-0.5425502990345157,0.006062836635015768
0.062,-10.173913043478262,0.1116111611161116,0.0,0.0,3.126647250355164,-0.5378045828396519,0.006224246330775946
0.063,-10.173913043478262,0.1134113411341134,0.0,0.0,3.1262018874769555,-0.5330734703616045,0.006388219834882301
0.064,-10.173913043478262,0.1152115211521152,0.0,0.0,3.125737851997599,-0.5283572444138666,0.006554976084739265
0.065,-10.173913043478262,0.11701170117011701,0.0,0.0,3.125253999449888,-0.5236562847375638,0.0067247084277976075
0.066,-10.173913043478262,0.1188118811881188,0.0,0.0,3.124751647188045,-0.5189705620814105,0.006897183442614597
0.067,-10.173913043478262,0.12061206120612061,0.0,0.0,3.1242320337422833,-0.5143000596384076,0.007072220552870451
0.068,-10.173913043478262,0.1224122412241224,0.0,0.0,3.1236953629409885,-0.5096449440592539,0.007249832137627581
0.069,-10.173913043478262,0.12421242124212421,0.0,0.0,3.1231432006066124,-0.5050051454793897,0.007429819854293028
0.07,-10.173913043478262,0.126012601260126,0.0,0.0,3.1225753952423685,-0.5003809154850476,0.007612373068045882
0.071,-10.173913043478262,0.1278127812781278,0.0,0.0,3.1219922224238803,-0.4957724371805588,0.007797594346797505
0.072,-10.173913043478262,0.12961296129612962,0.0,0.0,3.1213940195671115,-0.4911798984825238,0.00798561931659812
0.073,-10.173913043478262,0.1314131413141314,0.0,0.0,3.1207800558583996,-0.4866037101173516,0.008176843131692493
0.074,-10.173913043478262,0.1332133213321332,0.0,0.0,3.1201517171522215,-0.48204386258369347,0.008371100486030588
0.075,-10.173913043478262,0.135013501350135,0.0,0.0,3.119511496730535,-0.47750010732595594,0.00856793102043132
0.076,-10.173913043478262,0.13681368136813682,0.0,0.0,3.1188618951111353,-0.4729721731665252,0.008766866517788798
0.077,-10.173913043478262,0.1386138613861386,0.0,0.0,3.11820514617646,-0.4684598243028686,0.008967501476986387
0.078,-10.173913043478262,0.1404140414041404,0.0,0.0,3.117543165737238,-0.4639628748396406,0.009169505483739718
0.079,-10.173913043478262,0.1422142214221422,0.0,0.0,3.116877560135944,-0.4594811911563424,0.009372620242132965
0.08,-10.173913043478262,0.14401440144014402,0.0,0.0,3.116209653871044,-0.4550146900336641,0.009576652051771514
0.081,-10.173913043478262,0.1458145814581458,0.0,0.0,3.115540522998942,-0.4505633351173858,0.00978146311981564
0.082,-10.173913043478262,0.1476147614761476,0.0,0.0,3.114871028994241,-0.44612713278254446,0.009986962979860846
0.083,-10.173913043478262,0.1494149414941494,0.0,0.0,3.114201850617064,-0.4417061279166743,0.010193100535643682
0.084,-10.173913043478262,0.15121512151215122,0.0,0.0,3.1135335126425217,-0.437300399896307,0.01039985692803975
0.085,-10.173913043478262,0.153015301530153,0.0,0.0,3.112866411032059,-0.43291005889655065,0.010607239272450398
