time,wheel_l,wheel_r,roll,pitch,yaw,beta_l,beta_r,alpha
0.0,-0.7826086956521721,0.0,0.0,0.0,8.063108872647894e-06,-0.06258668945738091,-0.0004816290863796195,0.0
0.001,-0.7826086956521721,0.0018001800180018,0.0,0.0,2.3594839894321712e-05,-0.05863938083485773,-0.0009062100766251907,0.0
0.002,-0.7826086956521721,0.0036003600360036,0.0,0.0,4.6211662237257845e-05,-0.05477480865637216,-0.0011811078292836294,0.0
0.003,-0.7826086956521721,0.0054005400540054005,0.0,0.0,7.558625704320805e-05,-0.050989582501589276,-0.0013369963775463083,3.139703244026208
0.004,-0.7826086956521721,0.0072007200720072,0.0,0.0,0.00011143566259048684,-0.0472829725612687,-0.0014000263369299026,3.1398850187349203
0.005,-0.7826086956521721,0.009000900090009001,0.0,0.0,0.00015349923185823894,-0.04365788883894334,-0.0013866304196704115,3.140102664660037
0.006,-0.7826086956521721,0.010801080108010801,0.0,0.0,0.00020152305674254846,-0.04012099024893214,-0.0013075513237520687,3.1400449282473595
0.007,-0.7826086956521721,0.012601260126012601,0.0,0.0,0.0002552553359580405,-0.03668264128098826,-0.0011744302709638462,3.1394222425503933
0.008,-0.7826086956521721,0.0144014401440144,0.0,0.0,0.00031441945170314345,-0.03335835576150181,-0.0009877422788806644,3.137965972259854
0.009,-0.7826086956521721,0.016201620162016202,0.0,0.0,0.0003787123647704821,-0.030164242851611053,-0.0009016805462647294,3.1356276926891886
0.01,-0.7826086956521721,0.018001800180018002,0.0,0.0,0.000447840599238415,-0.027109875408006766,-0.0004693270523386088,3.132774986165362
0.011,-0.7826086956521721,0.019801980198019802,0.0,0.0,0.0005215205917506023,-0.0242048015707281,-0.00016852318033723523,3.1298424568378063
0.012,-0.7826086956521721,0.021602160216021602,0.0,0.0,0.0005994475869096749,-0.021462704685574666,0.0001539855103447694,3.1270414080644695
0.013,-0.7826086956521721,0.023402340234023402,0.0,0.0,0.0006813006038659049,-0.018899332619231615,0.0004922837771512718,3.124494040761933
0.014,-0.7826086956521721,0.025202520252025202,0.0,0.0,0.0007667444470802877,-0.016531939843800865,0.0008377312496824279,3.1223366410866586
0.015,-0.7826086956521721,0.027002700270027002,0.0,0.0,0.0008554298180342713,-0.01437825266619859,0.0011811480266275994,3.1204757467560746
0.016,-0.7826086956521721,0.0288028802880288,0.0,0.0,0.0009469670891263145,-0.012456122941052798,0.001529121677650209,3.1190039116941097
0.017,-0.7826086956521721,0.0306030603060306,0.0,0.0,0.0010409569571723338,-0.010776707595088642,0.0018763586790457882,3.1179646724043515
0.018,-0.7826086956521721,0.032403240324032405,0.0,0.0,0.0011370068110478908,-0.009343899622197102,0.0022149106487784303,3.117358550076612
0.019,-0.7826086956521721,0.034203420342034205,0.0,0.0,0.001234744170202918,-0.008154806116046909,0.0025354713651106584,3.1170566623202305
0.02,-0.7826086956521721,0.036003600360036005,0.0,0.0,0.0013337993324052837,-0.0072058503949695984,0.0028399338490417854,3.11659890338217
0.021,-0.7826086956521721,0.037803780378037805,0.0,0.0,0.0014338071545019855,-0.006484037503208792,0.0031385302543759084,3.115609875843093
0.022,-0.7826086956521721,0.039603960396039604,0.0,0.0,0.0015344951389756154,-0.005945847965296895,0.0034186368014103223,3.1144644364343903
0.023,-0.7826086956521721,0.041404140414041404,0.0,0.0,0.0016356919363704882,-0.005545657792936545,0.003664581753038351,3.113583826123463
0.024,-0.7826086956521721,0.043204320432043204,0.0,0.0,0.001737299035692509,-0.00524776786890252,0.0038679241187616945,3.113170897706406
0.025,-0.7826086956521721,0.045004500450045004,0.0,0.0,0.001839267665084066,-0.0050252776188849935,0.00402542255618119,3.1132806232375447
0.026,-0.7826086956521721,0.046804680468046804,0.0,0.0,0.00194157991214672,-0.0048584221920038514,0.00413814108391854,3.113891574989044
