time,wheel_l,wheel_r,roll,pitch,alpha,beta_l,beta_r
0.0,13.304347826086957,0.0,0.0,0.0,0.0,1.1322452515774954,0.0007224436296889838
0.001,13.304347826086957,0.0018001800180018,0.0,0.0,0.0,1.125964830701343,0.0016266880299452878
0.002,13.304347826086957,0.0036003600360036,0.0,0.0,0.0,1.119759814807532,0.0023213734678409325
0.003,13.304347826086957,0.0054005400540054005,0.0,0.0,0.0,1.1136225190457398,0.0028395462871451246
0.004,13.304347826086957,0.0072007200720072,0.0,0.0,0.0,1.1075474693381095,0.003208102943174959
0.005,13.304347826086957,0.009000900090009001,0.0,0.0,0.0012240958213259937,1.1015317766915504,0.0034485354410712147
0.006,13.304347826086957,0.010801080108010801,0.0,0.0,0.0016570229479432547,1.0955749547064912,0.0035782280124508855
0.007,13.304347826086957,0.012601260126012601,0.0,0.0,0.0017917752276510996,1.0896787700256034,0.0036117190196669337
0.008,13.304347826086957,0.0144014401440144,0.0,0.0,0.0015467044306503273,1.0838453470608416,0.0035658401519044866
0.009,13.304347826086957,0.016201620162016202,0.0,0.0,0.0010792538700099823,1.0780701323083077,0.0034694561321392346
0.01,13.304347826086957,0.018001800180018002,0.0,0.0,0.0005747435725881651,1.0723463033939942,0.0033360462554699903
0.011,13.304347826086957,0.019801980198019802,0.0,0.0,0.0,1.0666677570003429,0.0031782407010158414
0.012,13.304347826086957,0.021602160216021602,0.0,0.0,0.0,1.0610291177438838,0.0030097545718125633
0.013,13.304347826086957,0.023402340234023402,0.0,0.0,-0.0003553666976732948,1.0554259929359133,0.0028431140809552103
0.014,13.304347826086957,0.025202520252025202,0.0,0.0,-0.00041170247567443784,1.0498553517989313,0.0026797836792602564
0.015,13.304347826086957,0.027002700270027002,0.0,0.0,-0.0003555557768092418,1.0443150863691932,0.002517710837761627
0.016,13.304347826086957,0.0288028802880288,0.0,0.0,-0.00020423971913096736,1.0388033061818591,0.0023571376019492158
0.017,13.304347826086957,0.0306030603060306,0.0,0.0,0.0,1.0333182363061428,0.0021991038319986774
0.018,13.304347826086957,0.032403240324032405,0.0,0.0,0.00032522307293610336,1.0278585694675317,0.0020443738930244026
0.019,13.304347826086957,0.034203420342034205,0.0,0.0,0.0006735376449759292,1.0224229986100375,0.001894093406811841
0.02,13.304347826086957,0.036003600360036005,0.0,0.0,0.0010665301850227955,1.0170102137740074,0.0017495032476083062
0.021,13.304347826086957,0.037803780378037805,0.0,0.0,0.0014935794466249543,1.0116193482889348,0.0016111246270177578
0.022,13.304347826086957,0.039603960396039604,0.0,0.0,0.0019451643639068375,1.0062496489877033,0.0014789952983785266
0.023,13.304347826086957,0.041404140414041404,0.0,0.0,0.0024163163128858717,1.0009002235026232,0.0013526413821557293
0.024,13.304347826086957,0.043204320432043204,0.0,0.0,0.002902297518100036,0.9955703345753754,0.0012308393393227423
0.025,13.304347826086957,0.045004500450045004,0.0,0.0,0.0033950473280689743,0.9902596552674603,0.0011118898038967443
0.026,13.304347826086957,0.046804680468046804,0.0,0.0,0.003888805128230811,0.9849678362070251,0.0009946111961875621
0.027,13.304347826086957,0.048604860486048604,0.0,0.0,0.004382517561411541,0.9796942738620096,0.0008785141391976165
0.028,13.304347826086957,0.050405040504050404,0.0,0.0,0.004879023349347661,0.9744381147741288,0.0007635529290948555
0.029,13.304347826086957,0.052205220522052204,0.0,0.0,0.0053765445069519765,0.9691989113150994,0.0006492410404106723
0.03,13.304347826086957,0.054005400540054004,0.0,0.0,0.005870685509933988,0.9639764838288454,0.0005349754444591362
0.031,13.304347826086957,0.0558055805580558,0.0,0.0,0.0063577223863171585,0.9587706455162748,0.00042043676958160043
0.032,13.304347826086957,0.0576057605760576,0.0,0.0,0.00683715967284175,0.9535809730663418,0.0003057305114542042
0.033,13.304347826086957,0.0594059405940594,0.0,0.0,0.007312802373339196,0.9484066847565452,0.00019127924914308977
0.034,13.304347826086957,0.0612061206120612,0.0,0.0,0.007787630902273223,0.9432470670211452,7.738530508595229e-05
0.035,13.304347826086957,0.063006300630063,0.0,0.0,0.008256101025280127,0.9381023210311864,-3.6881887027106174e-05
0.036,13.304347826086957,0.06480648064806481,0.0,0.0,0.00871636846163721,0.932972294719651,-0.00015167349308525205
0.037,13.304347826086957,0.0666066606660666,0.0,0.0,0.00916409826252863,0.9278571515308521,-0.00026741599001499795
0.038,13.304347826086957,0.06840684068406841,0.0,0.0,0.009599067806496641,0.9227566562332948,-0.00038391045329172393
0.039,13.304347826086957,0.0702070207020702,0.0,0.0,0.010024473157929478,0.917670240366729,-0.0005008208419054706
0.04,13.304347826086957,0.07200720072007201,0.0,0.0,0.010444447857420205,0.9125971990026661,-0.0006176418333078042
0.041,13.304347826086957,0.0738073807380738,0.0,0.0,0.010856171991085519,0.907537690640136,-0.0007350728946321642
0.042,13.304347826086957,0.07560756075607561,0.0,0.0,0.011255486599276365,0.9024920682158499,-0.0008537758693730425
0.043,13.304347826086957,0.0774077407740774,0.0,0.0,0.01163955295991823,0.897460571975516,-0.000974179968531933
0.044,13.304347826086957,0.07920792079207921,0.0,0.0,0.012004434667317756,0.8924436120279604,-0.0010965850764873145
0.045,13.304347826086957,0.081008100810081,0.0,0.0,0.012348126594852772,0.8874414129949978,-0.0012211209062984703
0.046,13.304347826086957,0.08280828082808281,0.0,0.0,0.012673823941946523,0.8824535706855199,-0.0013474860342903771
0.047,13.304347826086957,0.0846084608460846,0.0,0.0,0.012984307839439152,0.877479697173545,-0.0014753317414861068
0.048,13.304347826086957,0.08640864086408641,0.0,0.0,0.013280705233876772,0.8725196092535916,-0.0016045349973646652
0.049,13.304347826086957,0.0882088208820882,0.0,0.0,0.013565762907640024,0.8675728897126951,-0.001734692863488936
0.05,13.304347826086957,0.09000900090009001,0.0,0.0,0.013838293782307005,0.8626396580211415,-0.0018658642077728242
0.051,13.304347826086957,0.0918091809180918,0.0,0.0,0.014101020536416717,0.8577194958738644,-0.001997635795686124
0.052,13.304347826086957,0.09360936093609361,0.0,0.0,0.01435081641016248,0.852812827025157,-0.002130181393437784
0.053,13.304347826086957,0.0954095409540954,0.0,0.0,0.014592198881724625,0.8479189763855408,-0.002262973812622627
0.054,13.304347826086957,0.09720972097209721,0.0,0.0,0.014829500937561475,0.8430372486634099,-0.0023955401729782565
0.055,13.304347826086957,0.099009900990099,0.0,0.0,0.01506636405802672,0.838167008985771,-0.002527503973381343
0.056,13.304347826086957,0.10081008100810081,0.0,0.0,0.015305779681028453,0.8333076860907754,-0.0026585737770775143
