time,wheel_l,wheel_r,roll,pitch,alpha,beta_l,beta_r
0.0,-18.0,0.0,0.0,0.0,0.0,-1.534193077664452,-0.0007224436296889838
0.001,-18.0,0.0018001800180018,0.0,0.0,0.0,-1.5279114055358323,-0.0013531001862155008
0.002,-18.0,0.0036003600360036,0.0,0.0,0.0,-1.5217080365805447,-0.0017963591830279166
0.003,-18.0,0.0054005400540054005,0.0,0.0,0.0,-1.5155745856105565,-0.002089964845765302
0.004,-18.0,0.0072007200720072,0.0,0.0,0.0,-1.5095027000326506,-0.0022698640125196397
0.005,-18.0,0.009000900090009001,0.0,0.0,0.0,-1.5034859864761407,-0.0023648561750159226
0.006,-18.0,0.010801080108010801,0.0,0.0,0.0,-1.4975205379010228,-0.0023911051834434086
0.007,-18.0,0.012601260126012601,0.0,0.0,-3.1408410543655174,-1.4916040684835632,-0.0023632269545081565
0.008,-18.0,0.0144014401440144,0.0,0.0,-3.140511443275126,-1.4857351885757948,-0.002296071801926622
0.009,-18.0,0.016201620162016202,0.0,0.0,-3.1403830139095654,-1.4799136482672504,-0.002198470770420532
0.01,-18.0,0.018001800180018002,0.0,0.0,-3.1405412613070367,-1.4741416204786808,-0.0020696342318363608
0.011,-18.0,0.019801980198019802,0.0,0.0,-3.14098566640215,-1.4684196029031171,-0.0019123723089569044
0.012,-18.0,0.021602160216021602,0.0,0.0,0.0,-1.4627452322708991,-0.0017331844905601774
0.013,-18.0,0.023402340234023402,0.0,0.0,3.1408102682294525,-1.4571133409144374,-0.0015423668373059553
0.014,-18.0,0.025202520252025202,0.0,0.0,3.1400602174052388,-1.4515191822568432,-0.0013490683214539218
0.015,-18.0,0.027002700270027002,0.0,0.0,3.139344232356477,-1.4459587359053923,-0.0011594469680815851
0.016,-18.0,0.0288028802880288,0.0,0.0,3.1386904276931213,-1.4404290493259224,-0.0009746226079051989
0.017,-18.0,0.0306030603060306,0.0,0.0,3.1381093565115363,-1.4349278173996554,-0.0007937015896075598
0.018,-18.0,0.032403240324032405,0.0,0.0,3.137600732582958,-1.4294530511331822,-0.0006162418779412549
0.019,-18.0,0.034203420342034205,0.0,0.0,3.137158047600857,-1.4240030910636896,-0.0004421290239336388
0.02,-18.0,0.036003600360036005,0.0,0.0,3.136774000846145,-1.4185764695433318,-0.00027134063286639526
0.021,-18.0,0.037803780378037805,0.0,0.0,3.1364419393659992,-1.4131718471891261,-0.0001039104878274833
0.022,-18.0,0.039603960396039604,0.0,0.0,3.13615381533736,-1.407788103036569,6.019907783556778e-05
0.023,-18.0,0.041404140414041404,0.0,0.0,3.1359011850324436,-1.4024242918207306,0.00022114002295027914
0.024,-18.0,0.043204320432043204,0.0,0.0,3.1356774286315687,-1.3970795143676653,0.00037907848682874326
0.025,-18.0,0.045004500450045004,0.0,0.0,3.135477690318888,-1.3917528893559181,0.0005341260544342711
0.026,-18.0,0.046804680468046804,0.0,0.0,3.1352968902468525,-1.3864436505163578,0.0006864106996752918
0.027,-18.0,0.048604860486048604,0.0,0.0,3.135129305632687,-1.3811511743573153,0.000836135753975697
0.028,-18.0,0.050405040504050404,0.0,0.0,3.1349699925860492,-1.3758748893573858,0.000983537612687697
0.029,-18.0,0.052205220522052204,0.0,0.0,3.134815646611052,-1.3706142004764335,0.0011288067247639836
0.03,-18.0,0.054005400540054004,0.0,0.0,3.1346643713042806,-1.3653684802770092,0.0012720497595395883
0.031,-18.0,0.0558055805580558,0.0,0.0,3.1345143240208753,-1.3601371519904017,0.0014133516428436995
0.032,-18.0,0.0576057605760576,0.0,0.0,3.1343627447913724,-1.3549197644920226,0.001552849918321721
0.033,-18.0,0.0594059405940594,0.0,0.0,3.1342066958644756,-1.3497159434631911,0.0016907287502884649
0.034,-18.0,0.0612061206120612,0.0,0.0,3.1340438702470323,-1.3445253239545485,0.001827176902295554
0.035,-18.0,0.063006300630063,0.0,0.0,3.1338730116636504,-1.3393475025298869,0.001962333275954618
0.036,-18.0,0.06480648064806481,0.0,0.0,3.133693904628276,-1.3341820209097757,0.0020962512538914907
0.037,-18.0,0.0666066606660666,0.0,0.0,3.1335067824716725,-1.329028406057165,0.002228927039287047
0.038,-18.0,0.06840684068406841,0.0,0.0,3.133311257761132,-1.3238862659359152,0.002360379816314804
0.039,-18.0,0.0702070207020702,0.0,0.0,3.133106023886643,-1.3187553266466527,0.0024906878086499483
0.04,-18.0,0.07200720072007201,0.0,0.0,3.132889650621547,-1.3136353643416996,0.0026199625971364366
0.041,-18.0,0.0738073807380738,0.0,0.0,3.132660997075052,-1.3085261627770302,0.00274832202682787
0.042,-18.0,0.07560756075607561,0.0,0.0,3.132419476522161,-1.3034274797751146,0.002875852944577738
0.043,-18.0,0.0774077407740774,0.0,0.0,3.1321652170633514,-1.2983390200232159,0.0030025718088440645
0.044,-18.0,0.07920792079207921,0.0,0.0,3.131899007627854,-1.2932604303951434,0.0031284053238208034
0.045,-18.0,0.081008100810081,0.0,0.0,3.131621979163567,-1.288191329759068,0.0032532200285927708
0.046,-18.0,0.08280828082808281,0.0,0.0,3.1313348420965084,-1.2831313964239914,0.003376896868379866
0.047,-18.0,0.0846084608460846,0.0,0.0,3.1310374370077225,-1.2780804310251739,0.0034993714516444573
0.048,-18.0,0.08640864086408641,0.0,0.0,3.13072924088213,-1.2730383110642456,0.0036206164120094362
0.049,-18.0,0.0882088208820882,0.0,0.0,3.1304100633093594,-1.2680049149799077,0.003740611887370536
0.05,-18.0,0.09000900090009001,0.0,0.0,3.130080005047466,-1.2629801309832076,0.003859357805050448
0.051,-18.0,0.0918091809180918,0.0,0.0,3.12973969421852,-1.257963832032015,0.003976876123576835
0.052,-18.0,0.09360936093609361,0.0,0.0,3.1293904394975405,-1.2529558527287343,0.004093228932452238
0.053,-18.0,0.0954095409540954,0.0,0.0,3.129033989864578,-1.2479560023117844,0.004208563891237731
0.054,-18.0,0.09720972097209721,0.0,0.0,3.128672350573622,-1.2429640536737099,0.004323134006801165
0.055,-18.0,0.099009900990099,0.0,0.0,3.128307240389847,-1.2379797686278247,0.004437305828864138
0.056,-18.0,0.10081008100810081,0.0,0.0,3.1279393561524125,-1.233002964257019,0.004551529124219574
0.057,-18.0,0.1026102610261026,0.0,0.0,3.127568075497643,-1.228033558510276,0.00466625008058813
0.058,-18.0,0.10441044104410441,0.0,0.0,3.1271916975703404,-1.2230715729470947,0.004781842918703266
0.059,-18.0,0.1062106210621062,0.0,0.0,3.1268084517576673,-1.2181170267200945,0.004898555670161212
0.06,-18.0,0.10801080108010801,0.0,0.0,3.1264169200242478,-1.2131698984144812,0.00501652036264276
0.061,-18.0,0.1098109810981098,0.0,0.0,3.1260157115662306,-1.2082301884861844,0.00513581714517829
0.062,-18.0,0.1116111611161116,0.0,0.0,3.125603675124191,-1.2032978940293733,0.005256484361188885
0.063,-18.0,0.1134113411341134,0.0,0.0,3.1251802293523174,-1.1983729540085322,0.005378500635690451
0.064,-18.0,0.1152115211521152,0.0,0.0,3.1247451345663935,-1.193455275945928,0.005501802070816856
0.065,-18.0,0.11701170117011701,0.0,0.0,3.124298429152755,-1.1885447389502568,0.00562627746631598
0.066,-18.0,0.1188118811881188,0.0,0.0,3.1238406842653057,-1.1836411459178735,0.005751738980926386
0.067,-18.0,0.12061206120612061,0.0,0.0,3.1233727653901444,-1.1787442573113935,0.005877970172112629
0.068,-18.0,0.1224122412241224,0.0,0.0,3.12289528719914,-1.1738538822027464,0.006004810112261581
0.069,-18.0,0.12421242124212421,0.0,0.0,3.122408360660766,-1.1689699264716906,0.00613217258207374
0.07,-18.0,0.126012601260126,0.0,0.0,3.121911326512708,-1.164092448991509,0.0062600581792721394
0.071,-18.0,0.1278127812781278,0.0,0.0,3.1214030671959767,-1.1592216136788442,0.006388536696412796
0.072,-18.0,0.12961296129612962,0.0,0.0,3.1208829816358388,-1.1543575099852899,0.006517658648453868
0.073,-18.0,0.1314131413141314,0.0,0.0,3.120350699508485,-1.1495001983760018,0.006647474003255285
0.074,-18.0,0.1332133213321332,0.0,0.0,3.119805510613175,-1.1446498168891006,0.0067780852638002955
0.075,-18.0,0.135013501350135,0.0,0.0,3.119246679468279,-1.1398065249017435,0.006909611723723282
0.076,-18.0,0.13681368136813682,0.0,0.0,3.1186739485829302,-1.1349704033135535,0.007042124648100253
0.077,-18.0,0.1386138613861386,0.0,0.0,3.118087262097925,-1.1301415006802635,0.007175665953733371
0.078,-18.0,0.1404140414041404,0.0,0.0,3.117486487226187,-1.1253198847644614,0.007310267428206433
0.079,-18.0,0.1422142214221422,0.0,0.0,3.1168717360888363,-1.1205055772821035,0.0074458946947259935
0.08,-18.0,0.14401440144014402,0.0,0.0,3.116243642061577,-1.1156984942939543,0.007582413867497908
0.081,-18.0,0.1458145814581458,0.0,0.0,3.1156029448047597,-1.1108985282199213,0.007719681832154428
0.082,-18.0,0.1476147614761476,0.0,0.0,3.1149500875359015,-1.10610563314723,0.007857626796952065
0.083,-18.0,0.1494149414941494,0.0,0.0,3.114285401635826,-1.101319788179559,0.007996205927469028
0.084,-18.0,0.15121512151215122,0.0,0.0,3.1136094219380475,-1.0965409294539565,0.008135339055264654
0.085,-18.0,0.153015301530153,0.0,0.0,3.112922716811268,-1.0917689863319326,0.008274951899904027
0.086,-18.0,0.1548154815481548,0.0,0.0,3.1122256061671343,-1.0870039454242872,0.008415041977831593
0.087,-18.0,0.1566156615661566,0.0,0.0,3.1115182389576566,-1.0822458353212974,0.008555653847602755
0.088,-18.0,0.15841584158415842,0.0,0.0,3.1108008651592876,-1.077494664694539,0.008696807750587702
0.089,-18.0,0.1602160216021602,0.0,0.0,3.110073815880309,-1.0727504264820813,0.00883850939131123
0.09,-18.0,0.162016201620162,0.0,0.0,3.1093373058084754,-1.0680131451819337,0.00898080658601833
0.091,-18.0,0.1638163816381638,0.0,0.0,3.1085914352182824,-1.0632828769054312,0.009123783662306966
0.092,-18.0,0.16561656165616562,0.0,0.0,3.107836426959593,-1.0585596497653813,0.009267484277587378
0.093,-18.0,0.1674167416741674,0.0,0.0,3.107072763861972,-1.053843426241476,0.009411868085974514
0.094,-18.0,0.1692169216921692,0.0,0.0,3.1063011227866353,-1.0491341161651502,0.009556833384581128
0.095,-18.0,0.171017101710171,0.0,0.0,3.1055222597501535,-1.0444316034316938,0.009702255007513289
0.096,-18.0,0.17281728172817282,0.0,0.0,3.104736929092585,-1.0397357653506525,0.009848010198291018
0.097,-18.0,0.17461746174617462,0.0,0.0,3.1039458386457395,-1.035046483534272,0.009993991885642827
0.098,-18.0,0.1764176417641764,0.0,0.0,3.1031496272900476,-1.030363649408894,0.010140113997742659
0.099,-18.0,0.1782178217821782,0.0,0.0,3.1023488550932234,-1.0256871666986873,0.0102863122394898
0.1,-18.0,0.18001800180018002,0.0,0.0,3.1015440006405144,-1.0210169522312422,0.010432542334098788
0.101,-18.0,0.18181818181818182,0.0,0.0,3.100735462739884,-1.016352935809345,0.01057877690555567
0.102,-18.0,0.1836183618361836,0.0,0.0,3.0999235649700454,-1.0116950595721312,0.010725001754924527
0.103,-18.0,0.1854185418541854,0.0,0.0,3.099108562131168,-1.0070432770988744,0.010871212053492486
0.104,-18.0,0.18721872187218722,0.0,0.0,3.0982906479128207,-1.0023975524134785,0.01101740882317788
0.105,-18.0,0.18901890189018902,0.0,0.0,3.097469963206427,-0.9977578589892249,0.011163595948116934
0.106,-18.0,0.1908190819081908,0.0,0.0,3.0966466045626775,-0.9931241788137928,0.011309777846324053
0.107,-18.0,0.1926192619261926,0.0,0.0,3.095820632374303,-0.9884965015463381,0.011455957829884563
0.108,-18.0,0.19441944194419442,0.0,0.0,3.0949920784626253,-0.9838748237783494,0.011602137104123143
0.109,-18.0,0.19621962196219622,0.0,0.0,3.094160952854764,-0.9792591483966161,0.011748314305755132
0.11,-18.0,0.198019801980198,0.0,0.0,3.093327249643081,-0.974649484038781,0.011894485456963349
0.111,-18.0,0.1998199819981998,0.0,0.0,3.092490951906974,-0.970045844628413,0.012040644211742849
0.112,-18.0,0.20162016201620162,0.0,0.0,3.0916520357424755,-0.965448248975981,0.01218678228540681
0.113,-18.0,0.20342034203420342,0.0,0.0,3.090810473486128,-0.9608567204333762,0.01233288998047757
0.114,-18.0,0.2052205220522052,0.0,0.0,3.0899662362392903,-0.9562712865917444,0.012478956746341308
0.115,-18.0,0.207020702070207,0.0,0.0,3.0891192958024267,-0.9516919790146879,0.01262497173209812
0.116,-18.0,0.20882088208820881,0.0,0.0,3.088269626121439,-0.9471188330009868,0.012770924309938935
0.117,-18.0,0.21062106210621062,0.0,0.0,3.087417204334432,-0.9425518873726951,0.012916804559467962
0.118,-18.0,0.2124212421242124,0.0,0.0,3.086562011490994,-0.9379911842857284,0.013062603711891402
0.119,-18.0,0.2142214221422142,0.0,0.0,3.085704032999636,-0.9334367690608977,0.013208314557520077
0.12,-18.0,0.21602160216021601,0.0,0.0,3.0848432588439896,-0.9288886900338342,0.01335393182136127
0.121,-18.0,0.21782178217821782,0.0,0.0,3.0839796835957145,-0.9243469984224157,0.013499452510406632
0.122,-18.0,0.2196219621962196,0.0,0.0,3.0831133062423146,-0.9198117482102401,0.013644876233196025
0.123,-18.0,0.2214221422142214,0.0,0.0,3.0822441298416265,-0.9152829960444062,0.013790205487929322
0.124,-18.0,0.2232223222322232,0.0,0.0,3.0813721610118505,-0.9107608011454355,0.013935445910357658
0.125,-18.0,0.22502250225022502,0.0,0.0,3.0804974092667625,-0.906245225226634,0.014080606467536859
0.126,-18.0,0.2268226822682268,0.0,0.0,3.079619886210185,-0.9017363324196515,0.014225699578992664
0.127,-18.0,0.2286228622862286,0.0,0.0,3.078739604611532,-0.8972341892025156,0.014370741143762331
0.128,-18.0,0.2304230423042304,0.0,0.0,3.077856577394547,-0.8927388643261489,0.014515750451042093
0.129,-18.0,0.23222322232223222,0.0,0.0,3.0769708165829273,-0.8882504287354203,0.01466074995460263
0.13,-18.0,0.23402340234023403,0.0,0.0,3.076082332257565,-0.8837689554812496,0.014805764897281044
0.131,-18.0,0.2358235823582358,0.0,0.0,3.075191131588418,-0.879294519621252,0.014950822781746413
0.132,-18.0,0.2376237623762376,0.0,0.0,3.074297218007374,-0.8748271981078171,0.015095952696708461
0.133,-18.0,0.23942394239423942,0.0,0.0,3.073400590585061,-0.8703670696642929,0.015241184522340467
0.134,-18.0,0.24122412241224123,0.0,0.0,3.072501243663631,-0.8659142146518257,0.015386548052861972
0.135,-18.0,0.243024302430243,0.0,0.0,3.071599166779593,-0.8614687149311303,0.015532072085616699
0.136,-18.0,0.2448244824482448,0.0,0.0,3.0706943448878574,-0.8570306537247474,0.015677783532496478
0.137,-18.0,0.24662466246624662,0.0,0.0,3.06978675887323,-0.8526001154859393,0.015823706609858174
0.138,-18.0,0.24842484248424843,0.0,0.0,3.0688763863123953,-0.8481771857801998,0.0159698621569711
0.139,-18.0,0.2502250225022502,0.0,0.0,3.0679632024310286,-0.8437619511844394,0.016116267121498468
0.14,-18.0,0.252025202520252,0.0,0.0,3.067047181189367,-0.8393544992074404,0.016262934235524888
0.141,-18.0,0.2538253825382538,0.0,0.0,3.066128296426077,-0.834954918233421,0.01640987188955138
0.142,-18.0,0.2556255625562556,0.0,0.0,3.065206522993904,-0.8305632974887839,0.016557084197007202
0.143,-18.0,0.25742574257425743,0.0,0.0,3.0642818378297085,-0.8261797270306075,0.016704571229873445
0.144,-18.0,0.25922592259225924,0.0,0.0,3.0633542209137414,-0.8218042977543065,0.01685232939790784
0.145,-18.0,0.261026102610261,0.0,0.0,3.0624236560862683,-0.8174371014172233,0.01700035193982091
0.146,-18.0,0.2628262826282628,0.0,0.0,3.06149013170199,-0.8130782306746671,0.01714862949405524
0.147,-18.0,0.2646264626462646,0.0,0.0,3.06055364111306,-0.8087277791250338,0.017297150718655348
0.148,-18.0,0.2664266426642664,0.0,0.0,3.0596141829792693,-0.8043858413609605,0.01744590293305846
0.149,-18.0,0.2682268226822682,0.0,0.0,3.0586717614092533,-0.8000525130239218,0.017594872758533404
0.15,-18.0,0.27002700270027,0.0,0.0,3.057726385939805,-0.7957278908601135,0.01774404673768703
0.151,-18.0,0.27182718271827183,0.0,0.0,3.0567780713622037,-0.7914120727758308,0.0178934119164624
