time,wheel_l,wheel_r,roll,pitch,yaw,beta_l,beta_r,alpha
0.0,15.677419354838712,0.0,0.0,0.0,-1.2097199662352735e-05,1.3353787889110478,0.0007225951322398973,0.0
0.001,15.677419354838712,0.0018001800180018,0.0,0.0,-3.558207729381181e-05,1.3291550638090304,0.0015538982890420088,0.0
0.002,15.677419354838712,0.0036003600360036,0.0,0.0,-6.975287037382287e-05,1.3230713836510992,0.0020999783024742633,0.0
0.003,15.677419354838712,0.0054005400540054005,0.0,0.0,-0.00011400952206118626,1.3171161302996142,0.00241085067658556,0.0
0.004,15.677419354838712,0.0072007200720072,0.0,0.0,-0.00016789803185724477,1.3112640375220166,0.0025497593223982266,0.0
0.005,15.677419354838712,0.009000900090009001,0.0,0.0,-0.00023104430618415666,1.3055056394050364,0.0025556619206562234,0.0006512437079245096
0.006,15.677419354838712,0.010801080108010801,0.0,0.0,-0.00030310937022915915,1.2998447011455165,0.0024536056398400696,0.001114165900797071
0.007,15.677419354838712,0.012601260126012601,0.0,0.0,-0.0003837421603495718,1.2942973347768154,0.002252376682378539,0.0007320530590662907
0.008,15.677419354838712,0.0144014401440144,0.0,0.0,-0.00047270093622113626,1.2888405060709542,0.001995190751256232,0.0
0.009,15.677419354838712,0.016201620162016202,0.0,0.0,-0.0005698506052780102,1.2834518991572437,0.0017243605173841764,0.0
0.01,15.677419354838712,0.018001800180018002,0.0,0.0,-0.0006750994858540222,1.2781196599819584,0.0014543389322377472,0.0
0.011,15.677419354838712,0.019801980198019802,0.0,0.0,-0.0007883673722170732,1.2728384047995527,0.001186696666318397,0.00041358019265260706
0.012,15.677419354838712,0.021602160216021602,0.0,0.0,-0.0009095813682594611,1.2676058466785172,0.0009235764205021812,0.000911941234704817
0.013,15.677419354838712,0.023402340234023402,0.0,0.0,-0.0010386749069335726,1.2624204148205422,0.0006672428068926848,0.0014858801212736359
0.014,15.677419354838712,0.025202520252025202,0.0,0.0,-0.001175580645825844,1.2572818096899454,0.00041692641804152216,0.002060580048832717
0.015,15.677419354838712,0.027002700270027002,0.0,0.0,-0.0013202089647763727,1.2521943407948974,0.00016343644783853653,0.0025224258856886925
0.016,15.677419354838712,0.0288028802880288,0.0,0.0,-0.0014724621679909297,1.2471593130004375,-9.681607307945785e-05,0.0028379751033794937
0.017,15.677419354838712,0.0306030603060306,0.0,0.0,-0.00163220778871717,1.2421869647572734,-0.00037466389462218787,0.0028624236116151095
0.018,15.677419354838712,0.032403240324032405,0.0,0.0,-0.0017993404112461031,1.2372704465171118,-0.0006605636328110604,0.0027050122767204327
0.019,15.677419354838712,0.034203420342034205,0.0,0.0,-0.001973790125582422,1.2323990816431558,-0.0009436754619504477,0.002501913778577027
0.02,15.677419354838712,0.036003600360036005,0.0,0.0,-0.0021555121210291303,1.2275647130734249,-0.0012169462692444449,0.0023332911331843957
0.021,15.677419354838712,0.037803780378037805,0.0,0.0,-0.0023444756297458314,1.222761850677736,-0.0014773562137768126,0.002234540355335639
0.022,15.677419354838712,0.039603960396039604,0.0,0.0,-0.002540658172983286,1.2179865475242895,-0.0017238290381054806,0.0022182422023977995
0.023,15.677419354838712,0.041404140414041404,0.0,0.0,-0.002744040931144365,1.2132360880591326,-0.0019568628500053783,0.002283044208688925
0.024,15.677419354838712,0.043204320432043204,0.0,0.0,-0.0029546046459414405,1.2085087328859638,-0.00217846289221888,0.0024195309615724437
0.025,15.677419354838712,0.045004500450045004,0.0,0.0,-0.0031723302875948005,1.2038028888979464,-0.002390083795787161,0.0026193012948391914
0.026,15.677419354838712,0.046804680468046804,0.0,0.0,-0.003397198201811122,1.1991173537459716,-0.0025933063650663384,0.0028729800915136753
0.027,15.677419354838712,0.048604860486048604,0.0,0.0,-0.0036291865216548026,1.1944513698584174,-0.0027902290329000967,0.003169704221793564
0.028,15.677419354838712,0.050405040504050404,0.0,0.0,-0.003868273125727571,1.1898040015561173,-0.002981941682831975,0.003502092241125126
0.029,15.677419354838712,0.052205220522052204,0.0,0.0,-0.004114436844882224,1.185174244986921,-0.003168871102865037,0.0038651511805064243
0.03,15.677419354838712,0.054005400540054004,0.0,0.0,-0.004367655330318026,1.1805615674515915,-0.0033522648622775,0.00425190835282846
0.031,15.677419354838712,0.0558055805580558,0.0,0.0,-0.0046279050433573055,1.1759655093534793,-0.0035333036231412094,0.004656203535969462
0.032,15.677419354838712,0.0576057605760576,0.0,0.0,-0.004895163273958141,1.1713853546070805,-0.0037122013176961993,0.005074797086990778
0.033,15.677419354838712,0.0594059405940594,0.0,0.0,-0.005169409190453237,1.1668202499264477,-0.0038886729368659357,0.005506593414181295
0.034,15.677419354838712,0.0612061206120612,0.0,0.0,-0.005450621352283085,1.1622698190966674,-0.004063463684245889,0.0059482352125476996
0.035,15.677419354838712,0.063006300630063,0.0,0.0,-0.00573877689547066,1.1577338741733443,-0.004237624095244862,0.006395737937757479
0.036,15.677419354838712,0.06480648064806481,0.0,0.0,-0.006033853287578153,1.153211977432204,-0.0044113909813745045,0.006847179582905415
0.037,15.677419354838712,0.0666066606660666,0.0,0.0,-0.006335829787627644,1.1487034998074774,-0.004584307783709042,0.007302285806311977
0.038,15.677419354838712,0.06840684068406841,0.0,0.0,-0.00664468775251807,1.1442076981216625,-0.004755846366376395,0.007762373956921357
0.039,15.677419354838712,0.0702070207020702,0.0,0.0,-0.006960406710541762,1.139724598940186,-0.0049270882995529576,0.008224473600032377
0.04,15.677419354838712,0.07200720072007201,0.0,0.0,-0.0072829649566819735,1.1352541315511055,-0.005098851680481732,0.008686450982626652
0.041,15.677419354838712,0.0738073807380738,0.0,0.0,-0.007612341055335799,1.130796022671524,-0.005271246527272373,0.009147331668314891
0.042,15.677419354838712,0.07560756075607561,0.0,0.0,-0.007948514916322574,1.1263498906818692,-0.005443839133618576,0.009606806047685372
0.043,15.677419354838712,0.0774077407740774,0.0,0.0,-0.00829146917775066,1.1219150426496727,-0.005615669088839432,0.01006680248238747
0.044,15.677419354838712,0.07920792079207921,0.0,0.0,-0.008641185458053627,1.1174914449968592,-0.005787387893934238,0.010526273818326971
0.045,15.677419354838712,0.081008100810081,0.0,0.0,-0.008997643018953904,1.1130793447229204,-0.005960176716362756,0.010982828539609015
0.046,15.677419354838712,0.08280828082808281,0.0,0.0,-0.009360820328820917,1.1086787513062093,-0.006134506849690461,0.011435234075562295
0.047,15.677419354838712,0.0846084608460846,0.0,0.0,-0.009730695895798544,1.104289627484646,-0.006310391452680449,0.01188235388843132
0.048,15.677419354838712,0.08640864086408641,0.0,0.0,-0.01010724874196345,1.0999119739414878,-0.006487518398807302,0.012322835061701431
0.049,15.677419354838712,0.0882088208820882,0.0,0.0,-0.010490459069705528,1.0955457393071881,-0.006665223787799594,0.012755812571531322
0.05,15.677419354838712,0.09000900090009001,0.0,0.0,-0.010880305373440343,1.0911911765277917,-0.006844289706056414,0.013180071831594661
0.051,15.677419354838712,0.0918091809180918,0.0,0.0,-0.011276762904971371,1.086848902973708,-0.0070260638060935365,0.013592764657627317
0.052,15.677419354838712,0.09360936093609361,0.0,0.0,-0.01167980444748153,1.0825195260982983,-0.007211434618609673,0.013990969116648998
0.053,15.677419354838712,0.0954095409540954,0.0,0.0,-0.012089400387499123,1.078203824086994,-0.007401076330867163,0.014370926476675165
0.054,15.677419354838712,0.09720972097209721,0.0,0.0,-0.012505518210030672,1.0739029139208647,-0.00759563028399894,0.014727384876172835
0.055,15.677419354838712,0.099009900990099,0.0,0.0,-0.012928121419618781,1.0696184443031076,-0.007795859935939212,0.015052882854730405
0.056,15.677419354838712,0.10081008100810081,0.0,0.0,-0.013357171449103292,1.0653515374852693,-0.008001898487017798,0.015343151764979725
0.057,15.677419354838712,0.1026102610261026,0.0,0.0,-0.013792637803965248,1.0610997783574327,-0.008211269026580648,0.015611192909086042
0.058,15.677419354838712,0.10441044104410441,0.0,0.0,-0.014234496398668573,1.0568611479036898,-0.00842210672691337,0.01586733657603484
0.059,15.677419354838712,0.1062106210621062,0.0,0.0,-0.014682728011044192,1.052634028418764,-0.008633082092887425,0.016119444516389532
0.06,15.677419354838712,0.10801080108010801,0.0,0.0,-0.015137317023664124,1.048417145352658,-0.008843285201400278,0.01637336238506027
0.061,15.677419354838712,0.1098109810981098,0.0,0.0,-0.015598250416513299,1.0442095119273613,-0.009052128798234204,0.016633299608037472
0.062,15.677419354838712,0.1116111611161116,0.0,0.0,-0.016065516957536236,1.0400103829334593,-0.009259274589295157,0.01690212812126713
0.063,15.677419354838712,0.1134113411341134,0.0,0.0,-0.016539106552694787,1.035819214594127,-0.00946457671290374,0.017181635799320312
0.064,15.677419354838712,0.1152115211521152,0.0,0.0,-0.017019009743845646,1.0316356241994673,-0.009668032526684463,0.017472777614337676
0.065,15.677419354838712,0.11701170117011701,0.0,0.0,-0.017505217360114275,1.0274593459230192,-0.009869733772223463,0.01777594315833707
0.066,15.677419354838712,0.1188118811881188,0.0,0.0,-0.017997720319344993,1.0232901867610282,-0.010069819689647473,0.018091212346920685
0.067,15.677419354838712,0.12061206120612061,0.0,0.0,-0.018496509549071442,1.0191279914883509,-0.010268439632370573,0.018418546384797795
0.068,15.677419354838712,0.1224122412241224,0.0,0.0,-0.019001575977716016,1.0149726225173317,-0.010465730649465883,0.018757885298704903
0.069,15.677419354838712,0.12421242124212421,0.0,0.0,-0.019512910547984447,1.0108239540259802,-0.01066180990721813,0.01910916422584696
0.07,15.677419354838712,0.126012601260126,0.0,0.0,-0.020030504217387078,1.0066818759825071,-0.010856778465825832,0.019472280291967698
0.071,15.677419354838712,0.1278127812781278,0.0,0.0,-0.020554347925795,1.0025463032629058,-0.011050732138680068,0.019847040225508553
0.072,15.677419354838712,0.12961296129612962,0.0,0.0,-0.021084432525755564,0.9984171851445374,-0.011243774566606123,0.020233114257483364
0.073,15.677419354838712,0.1314131413141314,0.0,0.0,-0.021620748690734357,0.9942945096719746,-0.01143602622858024,0.020630022594065548
0.074,15.677419354838712,0.1332133213321332,0.0,0.0,-0.022163286835395382,0.9901782976914387,-0.01162762311214253,0.02103717638689576
0.075,15.677419354838712,0.135013501350135,0.0,0.0,-0.022712037084993805,0.9860685860808645,-0.011818703721114019,0.021453969508212073
0.076,15.677419354838712,0.13681368136813682,0.0,0.0,-0.02326698930893302,0.9819654070579017,-0.012009390884014785,0.021879881917094394
0.077,15.677419354838712,0.1386138613861386,0.0,0.0,-0.023828133203192492,0.9778687728678945,-0.012199777450405482,0.022314547947715244
0.078,15.677419354838712,0.1404140414041404,0.0,0.0,-0.024395458390579515,0.9737786705427295,-0.012389920730732964,0.02275777026320677
0.079,15.677419354838712,0.1422142214221422,0.0,0.0,-0.024968954509608836,0.9696950657623269,-0.012579845526363528,0.02320948957340452
0.08,15.677419354838712,0.14401440144014402,0.0,0.0,-0.02554861127174379,0.9656179126056892,-0.012769553551446747,0.02366972976761935
0.081,15.677419354838712,0.1458145814581458,0.0,0.0,-0.026134418473987512,0.961547166663323,-0.012959037378357942,0.024138532537591635
0.082,15.677419354838712,0.1476147614761476,0.0,0.0,-0.026726365958749443,0.9574827999296524,-0.0131482974964533,0.02461588933067416
0.083,15.677419354838712,0.1494149414941494,0.0,0.0,-0.02732444352057797,0.9534248152931161,-0.013337360021090285,0.025101679951302868
0.084,15.677419354838712,0.15121512151215122,0.0,0.0,-0.027928640776526077,0.9493732557678713,-0.013526289500329794,0.025595637775848123
0.085,15.677419354838712,0.153015301530153,0.0,0.0,-0.028538947041578503,0.9453282014767044,-0.013715188864738258,0.026097369062454388
0.086,15.677419354838712,0.1548154815481548,0.0,0.0,-0.0291553512608884,0.9412897515728491,-0.013904183079024924,0.026606434010886384
0.087,15.677419354838712,0.1566156615661566,0.0,0.0,-0.029777842025322174,0.9372579987610169,-0.014093394136246502,0.027122452858181018
0.088,15.677419354838712,0.15841584158415842,0.0,0.0,-0.030406407655474723,0.9332330090156599,-0.014282919846485167,0.02764518288591366
0.089,15.677419354838712,0.1602160216021602,0.0,0.0,-0.031041036318380177,0.9292148129580371,-0.014472822646306614,0.02817454215698109
