time,wheel_l,wheel_r,roll,pitch,alpha,beta_l,beta_r
0.0,-3.913043478260869,0.0,0.0,0.0,0.0,-0.32834959940358244,-0.0007224436296889838
0.001,-3.913043478260869,0.0018001800180018,0.0,0.0,0.0,-0.32210498879216337,-0.0013426566216791736
0.002,-3.913043478260869,0.0036003600360036,0.0,0.0,0.0,-0.31594676196817395,-0.0017693610443636505
0.003,-3.913043478260869,0.0054005400540054005,0.0,0.0,0.0,-0.3098660578586935,-0.0020420938635405004
0.004,-3.913043478260869,0.0072007200720072,0.0,0.0,0.0,-0.3038546395737297,-0.002198328626856965
0.005,-3.913043478260869,0.009000900090009001,0.0,0.0,0.0,-0.2979069320467418,-0.002265395714443378
0.006,-3.913043478260869,0.010801080108010801,0.0,0.0,0.0,-0.29202013271953964,-0.0022594681683703855
0.007,-3.913043478260869,0.012601260126012601,0.0,0.0,-3.1407503857825745,-0.2861932681256817,-0.002195952140904928
0.008,-3.913043478260869,0.0144014401440144,0.0,0.0,-3.1406243196368027,-0.28042696569453424,-0.0020895913441383823
0.009,-3.913043478260869,0.016201620162016202,0.0,0.0,-3.140869664625546,-0.2747245817694569,-0.001942284464991293
0.01,-3.913043478260869,0.018001800180018002,0.0,0.0,0.0,-0.26908734950749624,-0.0017563970981261297
0.011,-3.913043478260869,0.019801980198019802,0.0,0.0,3.1409390404512574,-0.26351069008349265,-0.0015433092686699542
0.012,-3.913043478260869,0.021602160216021602,0.0,0.0,3.140127137629576,-0.2579888849751082,-0.0013158120640841709
0.013,-3.913043478260869,0.023402340234023402,0.0,0.0,3.139362382364223,-0.25251691175040886,-0.001085318999100247
0.014,-3.913043478260869,0.025202520252025202,0.0,0.0,3.138691576062409,-0.24709118612645115,-0.0008571110383529821
0.015,-3.913043478260869,0.027002700270027002,0.0,0.0,3.138134415839915,-0.24170945914389397,-0.0006302367755127471
0.016,-3.913043478260869,0.0288028802880288,0.0,0.0,3.137684816367748,-0.236370192847455,-0.0004038149987153688
0.017,-3.913043478260869,0.0306030603060306,0.0,0.0,3.137333555650651,-0.23107213275916763,-0.0001778432991029564
0.018,-3.913043478260869,0.032403240324032405,0.0,0.0,3.1370659332277224,-0.22581452052360593,4.758528974485891e-05
0.019,-3.913043478260869,0.034203420342034205,0.0,0.0,3.136868430390779,-0.22059686387650573,0.00027248105223416684
