time,wheel_l,wheel_r,roll,pitch,alpha,beta_l,beta_r
0.0,16.434782608695656,0.0,0.0,0.0,0.0,1.4002104689688,0.0007224436296889838
0.001,16.434782608695656,0.0018001800180018,0.0,0.0,0.0,1.3939288690587335,0.0016272749994272334
0.002,16.434782608695656,0.0036003600360036,0.0,0.0,0.0,1.3877221665976776,0.002322984215711546
0.003,16.434782608695656,0.0054005400540054005,0.0,0.0,0.0,1.3815826945304877,0.002842555738251362
0.004,16.434782608695656,0.0072007200720072,0.0,0.0,0.0,1.3755049698185278,0.003212860571224151
0.005,16.434782608695656,0.009000900090009001,0.0,0.0,0.001217597370958046,1.369486063094085,0.003455400046580422
0.006,16.434782608695656,0.010801080108010801,0.0,0.0,0.0016567911262241966,1.363525406878868,0.0035876018850389533
0.007,16.434782608695656,0.012601260126012601,0.0,0.0,0.001805758468925891,1.3576246483213303,0.003624050667895145
0.008,16.434782608695656,0.0144014401440144,0.0,0.0,0.00157699767020727,1.351786004496844,0.003581147797710967
0.009,16.434782608695656,0.016201620162016202,0.0,0.0,0.0011181551529786632,1.3460052212261069,0.003487457926585504
0.01,16.434782608695656,0.018001800180018002,0.0,0.0,0.0006146985884212372,1.3402755067866634,0.0033566808326657383
0.011,16.434782608695656,0.019801980198019802,0.0,0.0,0.0,1.334590760094862,0.0032012829922939204
0.012,16.434782608695656,0.021602160216021602,0.0,0.0,0.0,1.3289456112113807,0.003034797718441726
0.013,16.434782608695656,0.023402340234023402,0.0,0.0,-0.00033561422901762965,1.3233356219129304,0.0028699038027901625
0.014,16.434782608695656,0.025202520252025202,0.0,0.0,-0.0004023433379590364,1.317757709072814,0.0027086360450889113
0.015,16.434782608695656,0.027002700270027002,0.0,0.0,-0.00035637869985453557,1.3122097154400498,0.002548868266406549
0.016,16.434782608695656,0.0288028802880288,0.0,0.0,-0.00021538049781333668,1.3066897686092027,0.0023906683661105302
0.017,16.434782608695656,0.0306030603060306,0.0,0.0,0.0,1.3011960577762665,0.0022350695727255173
0.018,16.434782608695656,0.032403240324032405,0.0,0.0,0.00029561515421382194,1.2957272312715518,0.002082819168127112
0.019,16.434782608695656,0.034203420342034205,0.0,0.0,0.0006354706569201311,1.2902820224747102,0.0019349280719734093
0.02,16.434782608695656,0.036003600360036005,0.0,0.0,0.0010204103445906883,1.2848590875579942,0.0017926482615264936
0.021,16.434782608695656,0.037803780378037805,0.0,0.0,0.0014410340908595483,1.2794574722912322,0.0016565941992930746
0.022,16.434782608695656,0.039603960396039604,0.0,0.0,0.0018873845813614305,1.2740764380552048,0.0015268255613964938
0.023,16.434782608695656,0.041404140414041404,0.0,0.0,0.0023534219019589317,1.2687151411875668,0.0014029594886278457
0.024,16.434782608695656,0.043204320432043204,0.0,0.0,0.002835596923214481,1.2633727302058517,0.0012840427702753786
0.025,16.434782608695656,0.045004500450045004,0.0,0.0,0.0033268193946679337,1.2580487728994834,0.0011684756132158262
0.026,16.434782608695656,0.046804680468046804,0.0,0.0,0.003820653227875632,1.2527429387585887,0.001054932514582333
0.027,16.434782608695656,0.048604860486048604,0.0,0.0,0.00431428685718248,1.2474547315229803,0.0009427298859088573
0.028,16.434782608695656,0.050405040504050404,0.0,0.0,0.00480942105138032,1.242183372018887,0.0008317255424068037
0.029,16.434782608695656,0.052205220522052204,0.0,0.0,0.005307588944685986,1.236928122136291,0.0007218039004860148
0.03,16.434782608695656,0.054005400540054004,0.0,0.0,0.00580466451565587,1.2316887629816176,0.000612281178854486
0.031,16.434782608695656,0.0558055805580558,0.0,0.0,0.00629707300367636,1.2264650732402338,0.0005027639390502133
0.032,16.434782608695656,0.0576057605760576,0.0,0.0,0.006782576204746557,1.221256761339262,0.00039314338355441077
0.033,16.434782608695656,0.0594059405940594,0.0,0.0,0.007261814305224472,1.2160633163959322,0.00028359506472536763
0.034,16.434782608695656,0.0612061206120612,0.0,0.0,0.00773948517497269,1.2108838637207453,0.0001746291328632403
0.035,16.434782608695656,0.063006300630063,0.0,0.0,0.008216158599254928,1.205717929695386,6.622164147303353e-05
0.036,16.434782608695656,0.06480648064806481,0.0,0.0,0.008686727425894328,1.20056569051749,-4.247057904580801e-05
0.037,16.434782608695656,0.0666066606660666,0.0,0.0,0.009149311571874607,1.1954270074543283,-0.00015159776443624418
0.038,16.434782608695656,0.06840684068406841,0.0,0.0,0.009600825453386324,1.1903019195621818,-0.0002614142480714945
0.039,16.434782608695656,0.0702070207020702,0.0,0.0,0.010040857279063101,1.18519020949326,-0.00037178604108636503
0.04,16.434782608695656,0.07200720072007201,0.0,0.0,0.010472870905150035,1.1800912625302586,-0.00048234331173856605
0.041,16.434782608695656,0.0738073807380738,0.0,0.0,0.010900701919305563,1.175004386908692,-0.0005926120593592052
0.042,16.434782608695656,0.07560756075607561,0.0,0.0,0.011322289097767614,1.1699296303973024,-0.000703126992792273
