time,wheel_l,wheel_r,roll,pitch,yaw,beta_l,beta_r,alpha
0.0,12.193548387096776,0.0,-1.8283128470133637e-06,0.1499999949998593,3.1415804190089855,1.0356934460412728,-0.0007433928988255156,0.0
0.001,12.193548387096776,0.0018001800180018,-5.461883530184946e-06,0.14999999495586394,3.1415561041253386,1.027975111127635,-0.0010691720368803158,0.0
0.002,12.193548387096776,0.0036003600360036,-1.0864949463876764e-05,0.1499999947603823,3.141519948252498,1.0203693126142168,-0.0014258103797015614,0.0
0.003,12.193548387096776,0.0054005400540054005,-1.8002828180264674e-05,0.1499999942465687,3.1414721834761936,1.0128738588341633,-0.0018111686600135724,0.0
0.004,12.193548387096776,0.0072007200720072,-2.684469581034495e-05,0.14999999319177656,3.141413016061328,1.005481674586939,-0.0022168503571428425,0.0
0.005,12.193548387096776,0.009000900090009001,-3.7363930291617206e-05,0.14999999132028394,3.141342624155241,0.9981842108177702,-0.002634556610513829,0.0
0.006,12.193548387096776,0.010801080108010801,-4.953824792699739e-05,0.14999998830521288,3.141261156873798,0.990971617174026,-0.003056742242559829,0.0
0.007,12.193548387096776,0.012601260126012601,-6.334825565710645e-05,0.1499999837701569,3.1411687439890827,0.9838363828753417,-0.0034793273204917177,-0.00038310602904598044
0.008,12.193548387096776,0.0144014401440144,-7.87775232188421e-05,0.1499999772902361,3.1410654954464023,0.9767705423339843,-0.0038983973070228525,-0.00030510639709101814
0.009,12.193548387096776,0.016201620162016202,-9.581105451091241e-05,0.1499999683934479,3.140951511593357,0.9697688744069507,-0.004313422426205716,0.0
0.01,12.193548387096776,0.018001800180018002,-0.00011443511827368937,0.1499999565617123,3.140826884312726,0.9628270219564989,-0.00472368771314161,0.0
0.011,12.193548387096776,0.019801980198019802,-0.000134637609629991,0.1499999412313987,3.1406916946029617,0.9559394354093369,-0.005128220876688773,0.00048713778342496624
0.012,12.193548387096776,0.021602160216021602,-0.00015640640961012744,0.14999992179513008,3.1405460235556255,0.9491042119549387,-0.00552898048599364,0.0008811864787253637
0.013,12.193548387096776,0.023402340234023402,-0.00017972998731685167,0.1499998976024368,3.140389948325665,0.9423188783396954,-0.005926080956616555,0.0012993778599605923
0.014,12.193548387096776,0.025202520252025202,-0.0002045983610424706,0.14999986795941211,3.140223535699661,0.9355784182511668,-0.006318325882059572,0.001765921145625566
0.015,12.193548387096776,0.027002700270027002,-0.00023100109322352975,0.14999983213132423,3.1400468555128396,0.928882022217629,-0.006708351419039051,0.002248710977296439
0.016,12.193548387096776,0.0288028802880288,-0.00025892738890444396,0.14999978934389124,3.139859979989954,0.9222296323841845,-0.00709764716039974,0.002715587555021664
0.017,12.193548387096776,0.0306030603060306,-0.00028836790511255266,0.1499997387815776,3.139662971637179,0.9156173174648321,-0.007484321004184712,0.0031874146955061613
0.018,12.193548387096776,0.032403240324032405,-0.00031931399489895055,0.14999967958869748,3.139455888300535,0.9090419917473562,-0.007868666250975587,0.0036749929420283618
0.019,12.193548387096776,0.034203420342034205,-0.00035175591849619293,0.14999961087341232,3.1392387951360976,0.9025047374323378,-0.008253980776301892,0.00414625856809907
0.02,12.193548387096776,0.036003600360036005,-0.00038568320070523406,0.14999953170894667,3.1390117622182054,0.8960069163766956,-0.008641849640097602,0.004573200545608641
0.021,12.193548387096776,0.037803780378037805,-0.00042108684367057507,0.14999944112974084,3.1387748497318553,0.88954504650712,-0.009029829178560702,0.004978252431650355
0.022,12.193548387096776,0.039603960396039604,-0.0004579587172374881,0.14999933813243527,3.138528112051979,0.8831160651886242,-0.009417500564505035,0.00537912681838774
