time,wheel_l,wheel_r,roll,pitch,yaw,beta_l,beta_r,alpha
0.0,-14.516129032258064,0.0,2.76875100521718e-06,0.2249999963903847,3.1416050635947004,-1.238161010676139,-0.0029112685102344917,0.0
0.001,-14.516129032258064,0.0018001800180018,8.067289654724514e-06,0.22499999632622764,3.1416288125307803,-1.2341393411118533,-0.005433696254181408,0.0
0.002,-14.516129032258064,0.0036003600360036,1.5669974155648687e-05,0.22499999605793589,3.141662889033808,-1.2302637836963313,-0.007504797784125992,0.0
0.003,-14.516129032258064,0.0054005400540054005,2.539963794677576e-05,0.2249999953908643,3.1417064990136945,-1.2264998975594188,-0.009218481545885367,0.0
0.004,-14.516129032258064,0.0072007200720072,3.707181921714288e-05,0.22499999409347732,3.1417588156818983,-1.2228644682281093,-0.01057221727042464,0.0
0.005,-14.516129032258064,0.009000900090009001,5.052079363680781e-05,0.22499999191126074,3.1418190962345114,-1.2193498534229372,-0.011607974526321235,0.0
0.006,-14.516129032258064,0.010801080108010801,6.5636849471458e-05,0.22499998856824655,3.141886848925587,-1.2159099803448634,-0.012427986794797632,0.0
0.007,-14.516129032258064,0.012601260126012601,8.231354517555563e-05,0.22499998377594543,3.1419615966668846,-1.2125478645394334,-0.013043928308793582,-3.1399638402725354
0.008,-14.516129032258064,0.0144014401440144,0.0001004026554574108,0.2249999772562439,3.1420426750886143,-1.2093126690583724,-0.013394330195380147,0.0
0.009,-14.516129032258064,0.016201620162016202,0.00011980507236666839,0.22499996872548494,3.142129639973331,-1.2061639273149465,-0.013568775424251226,3.1401976564828398
0.01,-14.516129032258064,0.018001800180018002,0.0001404637676967049,0.22499995788607505,3.142222235712274,-1.2030643187810186,-0.01364135939111833,3.1405965532468674
0.011,-14.516129032258064,0.019801980198019802,0.0001623296863736969,0.22499994443383164,3.14232024243386,-1.2000093335146613,-0.013628683021378575,0.0
0.012,-14.516129032258064,0.021602160216021602,0.00018533919390889049,0.22499992807323477,3.1424233749193924,-1.1970187150912035,-0.01351188771842348,-3.139966137249583
