time,wheel_l,wheel_r,roll,pitch,yaw,beta_l,beta_r,alpha
0.0,0.7826086956521756,18.0,0.0,0.0,882.5659208644888,0.0277532194722487,1.5015619151244224,0.0
0.01,0.7826086956521756,18.0,0.0,0.0,882.5659220277536,-0.011421013303735017,1.4623171885055877,0.0
0.02,0.7826086956521756,18.0,0.0,0.0,882.5674345938334,0.03192313524563531,1.4140703264604326,-0.0014326603054775132
0.03,0.7826086956521756,18.0,0.0,0.0,882.5688196252032,-0.0063812272782553525,1.3834945673583503,0.0009640034021610931
0.04,0.7826086956521756,18.0,0.0,0.0,882.5708321430448,-0.0006003588985245695,1.3512497555584222,0.0026225919873036512
0.05,0.7826086956521756,18.0,0.0,0.0,882.5731937084664,-0.009215432227913156,1.3214823988727438,0.0014735614178148122
0.06,0.7826086956521756,18.0,0.0,0.0,882.576121150653,-0.006171229684622512,1.29023446946148,-0.0003361646054655675
0.07,0.7826086956521756,18.0,0.0,0.0,882.5794954163637,-0.009170847783149638,1.260157345802345,-0.002661608592891132
0.08,0.7826086956521756,18.0,0.0,0.0,882.5833497417307,-0.01025737805022675,1.229979200359152,-0.005259406270953722
0.09,0.7826086956521756,18.0,0.0,0.0,882.5876738040836,-0.011722022209156427,1.2000484948572867,-0.008099964230901584
0.1,0.7826086956521756,18.0,0.0,0.0,882.5924643665177,-0.013191503376757854,1.1703091087714899,-0.011139678474655964
0.11,0.7826086956521756,18.0,0.0,0.0,882.597717772012,-0.01468285329002779,1.1407694694077115,-0.014344895983481562
0.12,0.7826086956521756,18.0,0.0,0.0,882.6034301489683,-0.01620031122146219,1.1114383408762434,-0.01768465253547385
0.13,0.7826086956521756,18.0,0.0,0.0,882.6095972213487,-0.017756431440739726,1.0823276779560533,-0.021140814635221238
0.14,0.7826086956521756,18.0,0.0,0.0,882.6162143105195,-0.019362144687244384,1.0534509472184768,-0.024722114513714352
0.15,0.7826086956521756,18.0,0.0,0.0,882.6232765491501,-0.021015739330873237,1.024821295302953,-0.02844684883203893
0.16,0.7826086956521756,18.0,0.0,0.0,882.6307789550619,-0.022710338970747215,0.9964525584200624,-0.03232350023854385
0.17,0.7826086956521756,18.0,0.0,0.0,882.6387163763404,-0.02444073302941295,0.9683602331440688,-0.0363501748478914
0.18,0.7826086956521756,18.0,0.0,0.0,882.6470834175003,-0.026204437457018517,0.9405615639030502,-0.040518844110263186
0.19,0.7826086956521756,18.0,0.0,0.0,882.6558759095831,-0.027961254377482883,0.9130224210577322,-0.044926281600210706
0.2,0.7826086956521756,18.0,0.0,0.0,882.665091198901,-0.029661684655783907,0.885700478330361,-0.04969189035814486
0.21,0.7826086956521756,18.0,0.0,0.0,882.6747195278857,-0.03150940830751155,0.8588225508729143,-0.05437485956710512
0.22,0.7826086956521756,18.0,0.0,0.0,882.6847514953158,-0.033472915115850724,0.83239855426843,-0.058989499445358105
0.23,0.7826086956521756,18.0,0.0,0.0,882.6951796845667,-0.03547135675542175,0.8063890702925965,-0.06366544020191156
0.24,0.7826086956521756,18.0,0.0,0.0,882.7059966890583,-0.03749249884107449,0.780805724616604,-0.0684289855303613
0.25,0.7826086956521756,18.0,0.0,0.0,882.7171947269898,-0.039536426326901866,0.755671170679835,-0.07328333552613904
0.26,0.7826086956521756,18.0,0.0,0.0,882.728765521303,-0.04160729002135034,0.7310112702492888,-0.07822391914670286
0.27,0.7826086956521756,18.0,0.0,0.0,882.7407002672578,-0.04371037242882521,0.7068527183616626,-0.08324033167045752
