time,wheel_l,wheel_r,roll,pitch,yaw,beta_l,beta_r,alpha
0.0,-8.608695652173912,-18.0,0.0,0.0,661.8668210774027,-0.6976662629505093,-1.5015619151244224,0.0
0.01,-8.608695652173912,-18.0,0.0,0.0,661.8668210693685,-0.6584289236785756,-1.4623240889780424,0.0
0.02,-8.608695652173912,-18.0,0.0,0.0,661.8668207753713,-0.6192046786882667,-1.4230825146329318,0.0
0.03,-8.608695652173912,-18.0,0.0,0.0,661.8668201289487,-0.5799842728151409,-1.383840751780154,0.0
0.04,-8.608695652173912,-18.0,0.0,0.0,661.8668190471767,-0.5407686762243982,-1.3445987730159108,0.0
0.05,-8.608695652173912,-18.0,0.0,0.0,661.8668174266254,-0.5015591049265958,-1.3053565516904102,0.0
0.06,-8.608695652173912,-18.0,0.0,0.0,661.8668151383199,-0.46235708477167065,-1.2661140656321241,0.0
0.07,-8.608695652173912,-18.0,0.0,0.0,661.8668120214378,-0.4231645345109648,-1.2268713036288947,0.0
0.08,-8.608695652173912,-18.0,0.0,0.0,661.8668078753644,-0.3839838763072919,-1.1876282764371524,0.0
0.09,-8.608695652173912,-18.0,0.0,0.0,661.8668024495379,-0.3448181882409283,-1.1483850353235172,0.0
0.1,-8.608695652173912,-18.0,0.0,0.0,661.8667954301573,-0.3056714257358891,-1.1091417034448754,0.0
0.11,-8.608695652173912,-18.0,0.0,0.0,661.8667864221204,-0.2665487648354184,-1.0698985299788013,-3.1415665351833018
0.12,-8.608695652173912,-18.0,0.0,0.0,661.8667749230572,-0.2274571779947071,-1.030655986932902,-3.141558325792049
0.13,-8.608695652173912,-18.0,0.0,0.0,661.8667602829476,-0.1884064910497465,-0.9914149525840608,-3.1415480616436398
0.14,-8.608695652173912,-18.0,0.0,0.0,661.8667416344754,-0.14941153546203834,-0.952177090224747,-3.141535270153622
0.15,-8.608695652173912,-18.0,0.0,0.0,661.8667177557803,-0.11049712953438984,-0.9129457327851881,-3.1415193155039183
0.16,-8.608695652173912,-18.0,0.0,0.0,661.8666867464455,-0.07171186634993143,-0.8737283528337392,-3.1414991554212692
0.17,-8.608695652173912,-18.0,0.0,0.0,661.8666450097969,-0.033179254433643335,-0.8345456657054953,-3.1414719287882056
0.18,-8.608695652173912,-18.0,0.0,0.0,661.8665813484188,0.004549504814672423,-0.7954882678416335,-3.141413310186337
0.19,-8.608695652173912,-18.0,0.0,0.0,661.8652456008293,-0.027882921610827394,-0.7508322698670309,-3.138806589041555
