time,wheel_l,wheel_r,roll,pitch,yaw,beta_l,beta_r,alpha
0.0,-1.5652173913043477,-12.0,0.0,0.0,1283.8491604628402,-0.12417514418516988,-1.0173925354895177,0.0
0.01,-1.5652173913043477,-12.0,0.0,0.0,1283.8491574042932,-0.11453458085734138,-1.007566624214001,0.0
0.02,-1.5652173913043477,-12.0,0.0,0.0,1283.8491510450576,-0.1049083046729419,-0.9977403262957276,0.0
0.03,-1.5652173913043477,-12.0,0.0,0.0,1283.8491411027792,-0.09529874975787671,-0.9879136389857655,0.0
0.04,-1.5652173913043477,-12.0,0.0,0.0,1283.849127243279,-0.08570906311668425,-0.9780865687113666,0.0
0.05,-1.5652173913043477,-12.0,0.0,0.0,1283.8491090639222,-0.07614341540702212,-0.9682591376907437,0.0
0.06,-1.5652173913043477,-12.0,0.0,0.0,1283.8490860689126,-0.06660750166685452,-0.9584313953860037,0.0
0.07,-1.5652173913043477,-12.0,0.0,0.0,1283.8490576309123,-0.05710939047463791,-0.9486034389556252,0.0
0.08,-1.5652173913043477,-12.0,0.0,0.0,1283.849022927963,-0.047661058642718274,-0.938775451225408,-3.1414456463072327
0.09,-1.5652173913043477,-12.0,0.0,0.0,1283.8489808319785,-0.03828140001483432,-0.9289477746548221,-3.1413934898917057
0.1,-1.5652173913043477,-12.0,0.0,0.0,1283.8489296913258,-0.029002796368155406,-0.9191210641235313,-3.141319428827422
0.11,-1.5652173913043477,-12.0,0.0,0.0,1283.848866843711,-0.01988779918877756,-0.9092966250376434,-3.1412017431318917
0.12,-1.5652173913043477,-12.0,0.0,0.0,1283.8487872656644,-0.011082245564818682,-0.8994772072424716,-3.140972999135648
0.13,-1.5652173913043477,-12.0,0.0,0.0,1283.8486782009782,-0.0030602764115340575,-0.8896683477311769,-3.140339217582867
0.14,-1.5652173913043477,-12.0,0.0,0.0,1283.8484822971013,0.0015256786389051258,-0.8798199377362595,-3.137930732859323
0.15,-1.5652173913043477,-12.0,0.0,0.0,1283.8480565170644,-0.0019847983071661357,-0.8693999193735101,-3.1365577523174917
0.16,-1.5652173913043477,-12.0,0.0,0.0,1283.8475371532838,0.001545388701956557,-0.8601985575055285,-3.1355873679364574
0.17,-1.5652173913043477,-12.0,0.0,0.0,1283.8468275521914,-0.0003790657998168079,-0.8505946308963909,-3.134546774700471
0.18,-1.5652173913043477,-12.0,0.0,0.0,1283.8459875459548,0.0007663549040383411,-0.8415466584599524,-3.1337980805647185
0.19,-1.5652173913043477,-12.0,0.0,0.0,1283.8449973751688,0.0007274706319518875,-0.832485571038633,-3.1328962952902204
0.2,-1.5652173913043477,-12.0,0.0,0.0,1283.843864236276,0.0009904100234046642,-0.8235587643781566,-3.1319388776503656
