time,wheel_l,wheel_r,roll,pitch,yaw,beta_l,beta_r,alpha
0.0,-15.67741935483871,-18.0,0.0,0.0,242.82655018748946,-1.2831299694608274,-1.4819428726866337,0.0
0.01,-15.67741935483871,-18.0,0.0,0.0,242.8265501797182,-1.2242705666977933,-1.423082998985138,0.0
0.02,-15.67741935483871,-18.0,0.0,-0.0,242.8265501611846,-1.165411402765772,-1.3642231828550246,0.0
0.03,-15.67741935483871,-18.0,0.0,-0.0,242.82655012768913,-1.106552574991861,-1.305363448391641,0.0
0.04,-15.67741935483871,-18.0,0.0,-0.0,242.82655007333668,-1.0476942203331934,-1.2465038298005091,0.0
0.05,-15.67741935483871,-18.0,0.0,-0.0,242.82654998985439,-0.9888365314749507,-1.187644375674723,0.0
0.06,-15.67741935483871,-18.0,0.0,-0.0,242.82654986563722,-0.9299797794412534,-1.1287851551064474,0.0
0.07,-15.67741935483871,-18.0,0.0,-0.0,242.826549684414,-0.8711243453368316,-1.0699262664361422,0.0
0.08,-15.67741935483871,-18.0,0.0,-0.0,242.82654942338598,-0.8122707648801687,-1.0110678498079362,0.0
0.09,-15.67741935483871,-18.0,0.0,-0.0,242.826549050633,-0.7534197908455316,-0.9522101052398515,0.0
0.1,-15.67741935483871,-18.0,0.0,-0.0,242.8265485215063,-0.6945724805760674,-0.8933533187257705,0.0
0.11,-15.67741935483871,-18.0,0.0,-0.0,242.8265477736226,-0.6357303186380343,-0.8344979001101549,0.0
0.12,-15.67741935483871,-18.0,0.0,-0.0,242.82654671992933,-0.5768953889452094,-0.7756444383597613,0.0
0.13,-15.67741935483871,-18.0,0.0,-0.0,242.82654523910907,-0.5180706172940535,-0.7167937828122268,0.0
0.14,-15.67741935483871,-18.0,0.0,-0.0,242.8265431622765,-0.4592601165709824,-0.6579471637436496,0.0
0.15,-15.67741935483871,-18.0,0.0,-0.0,242.8265402543767,-0.40046968905872626,-0.59910637355742,0.0
0.16,-15.67741935483871,-18.0,0.0,-0.0,242.8265361875505,-0.3417075903904965,-0.5402740439467548,-3.141581877029929
0.17,-15.67741935483871,-18.0,0.0,-0.0,-2.2176964790913756,-0.28298578839525534,-0.4814540813589758,-3.141577646421996
0.18,-15.67741935483871,-18.0,0.0,-0.0,242.82652253325017,-0.22432231905945588,-0.4226523819479906,-3.1415718506346977
0.19,-15.67741935483871,-18.0,0.0,-0.0,242.82651129002724,-0.16574653726550626,-0.36387810118180575,-3.1415639136774858
0.2,-15.67741935483871,-18.0,0.0,-0.0,242.82649511272925,-0.10731370726295442,-0.30514626622990315,-3.1415529211148625
0.21,-15.67741935483871,-18.0,0.0,-0.0,242.82647055459225,-0.049160238194257744,-0.24648491831727704,-3.1415368378818997
0.22,-15.67741935483871,-18.0,0.0,-0.0,242.82642543990372,0.008108547331964644,-0.18797040576824564,-3.1415044942990202
0.23,-15.67741935483871,-18.0,0.0,-0.0,242.82425141642747,-0.0513439100150046,-0.11841099058061766,-3.1389875959759483
0.24,-15.67741935483871,-18.0,0.0,-0.0,242.82261801038902,0.01569547029705598,-0.08413302699913983,-3.137305866484646
0.25,-15.67741935483871,-18.0,0.0,-0.0,242.8200893154205,7.12587393842945e-05,-0.04550272939351707,-3.136257434975146
0.26,-15.67741935483871,-18.0,0.0,-0.0,242.8178931824994,0.031207929038566506,-0.03451931916874629,-3.1353248610605524
0.27,-15.67741935483871,-18.0,0.0,-0.0,242.8151715669862,0.016118118884787203,-0.017764884242186474,-3.1348710115656204
0.28,-15.67741935483871,-18.0,0.0,-0.0,242.8127523744248,0.026042384690200926,-0.026167449314449254,-3.134339245059378
0.29,-15.67741935483871,-18.0,0.0,-0.0,242.8101380214921,0.020138694479419073,-0.02024442102366697,-3.1343560624976785
0.3,-15.67741935483871,-18.0,0.0,-0.0,242.80764111303858,0.02370574845898643,-0.023794502483811097,-3.134203340459232
0.31,-15.67741935483871,-18.0,0.0,-0.0,242.80507055992814,0.02147264811703309,-0.02156473661645375,-3.1342408242296687
0.32,-15.67741935483871,-18.0,0.0,-0.0,242.80254502075942,0.022837798012225408,-0.022927431590211045,-3.1341936755693447
0.33,-15.67741935483871,-18.0,0.0,-0.0,242.79999152651268,0.02198991203153966,-0.022081239841927225,-3.1342131435981786
0.34,-15.67741935483871,-18.0,0.0,-0.0,242.79745522250226,0.022511220247366293,-0.022601659946204222,-3.1341971894943956
0.35,-15.67741935483871,-18.0,0.0,-0.0,242.79490828255135,0.02218863529709436,-0.02227970690284309,-3.134205465552336
0.36,-15.67741935483871,-18.0,0.0,-0.0,242.79236789816056,0.022387445296766062,-0.022478163847638344,-3.134199726864921
0.37,-15.67741935483871,-18.0,0.0,-0.0,242.7898234635732,0.02226460747107173,-0.022355559760773636,-3.1342030193346324
0.38,-15.67741935483871,-18.0,0.0,-0.0,242.78728152761332,0.022340384817035375,-0.02243119923900494,-3.1342008880216605
0.39,-15.67741935483871,-18.0,0.0,-0.0,242.78473804879897,0.022293592484768254,-0.022384494591337845,-3.134202164619788
0.4,-15.67741935483871,-18.0,0.0,-0.0,242.78219552212602,0.022322468920876082,-0.022413317924315335,-3.134201361295264
0.41,-15.67741935483871,-18.0,0.0,-0.0,242.77965240765093,0.022304641924939528,-0.02239552410988077,-3.134201851156194
0.42,-15.67741935483871,-18.0,0.0,-0.0,242.77710965597467,0.022315644891629738,-0.022406506752413957,-3.1342015464362967
0.43,-15.67741935483871,-18.0,0.0,-0.0,242.77456668034407,0.02230885277148431,-0.022399727239192035,-3.134201733614212
0.44,-15.67741935483871,-18.0,0.0,-0.0,242.77202384294802,0.02231304515729282,-0.022403911867140858,-3.134201617719987
0.45,-15.67741935483871,-18.0,0.0,-0.0,242.76948092022303,0.022310457291545793,-0.022401328799342535,-3.1342016891190605
0.46,-15.67741935483871,-18.0,0.0,-0.0,242.76693805016788,0.02231205466688424,-0.022402923216684467,-3.134201644993325
0.47,-15.67741935483871,-18.0,0.0,-0.0,-2.2798318324025955,0.02231106865608168,-0.022401939033142915,-3.1342016722097896
0.48,-15.67741935483871,-18.0,0.0,-0.0,242.76185226510273,0.02231167728208483,-0.022402546531782974,-3.1342016554020047
0.49,-15.67741935483871,-18.0,0.0,-0.0,242.75930937021684,0.022311301597852218,-0.02240217154363977,-3.134201665773728
0.5,-15.67741935483871,-18.0,0.0,-0.0,242.7567664829772,0.02231153349381243,-0.02240240301000851,-3.1342016593704507
0.51,-15.67741935483871,-18.0,0.0,-0.0,242.75422359101782,0.022311390352566463,-0.022402260133964624,-3.1342016633225067
0.52,-15.67741935483871,-18.0,0.0,-0.0,242.75168070197176,0.022311478708463284,-0.02240234832617416,-3.1342016608828644
