time,wheel_l,wheel_r,roll,pitch,yaw,beta_l,beta_r,alpha
0.0,-12.193548387096774,-18.0,0.0,0.0,546.0231834816665,-0.9849106146221176,-1.4819428726866337,0.0
0.01,-12.193548387096774,-18.0,0.0,0.0,546.0231834207399,-0.9260541155636298,-1.4230826814752986,0.0
0.02,-12.193548387096774,-18.0,0.0,0.0,546.0231832756982,-0.8671989970287485,-1.3642224655659136,0.0
0.03,-12.193548387096774,-18.0,0.0,0.0,546.0231830140468,-0.8083458187042174,-1.3053622206956983,0.0
0.04,-12.193548387096774,-18.0,0.0,0.0,546.0231825902713,-0.7494953666033554,-1.2465019438717921,0.0
0.05,-12.193548387096774,-18.0,0.0,0.0,546.0231819406615,-0.6906487440710816,-1.1876416357822352,0.0
0.06,-12.193548387096774,-18.0,0.0,0.0,546.0231809761112,-0.6318074991683589,-1.1287813054858304,0.0
0.07,-12.193548387096774,-18.0,0.0,0.0,546.0231795721188,-0.5729738031508415,-1.0699209792713973,0.0
0.08,-12.193548387096774,-18.0,0.0,0.0,546.0231775549174,-0.5141507014630421,-1.0110607171268216,0.0
0.09,-12.193548387096774,-18.0,0.0,0.0,546.0231746822269,-0.4553424701283991,-0.9522006431459468,0.0
0.1,-12.193548387096774,-18.0,0.0,0.0,546.0231706163983,-0.39655513288525235,-0.8933410017349517,0.0
0.11,-12.193548387096774,-18.0,0.0,0.0,546.02316488635,-0.3377972454671736,-0.8344822626061141,-3.1415783409250015
0.12,-12.193548387096774,-18.0,0.0,0.0,546.0231568315389,-0.27908118530648907,-0.7756253218225982,-3.141572299759427
0.13,-12.193548387096774,-18.0,0.0,0.0,546.0231455127744,-0.22042556557813808,-0.7167719065110155,-3.141563943587802
0.14,-12.193548387096774,-18.0,0.0,0.0,546.0231295487133,-0.16186063599942457,-0.6579254719617118,-3.141552414870524
0.15,-12.193548387096774,-18.0,0.0,0.0,546.023106741558,-0.10344343326805139,-0.5990935777194053,-3.1415364240167998
0.16,-12.193548387096774,-18.0,0.0,0.0,546.0230728784744,-0.04531638886077782,-0.5402965440645517,-3.1415133474652586
0.17,-12.193548387096774,-18.0,0.0,0.0,546.0230142326014,0.011851829848283257,-0.4816264883128567,-3.141467152446511
0.18,-12.193548387096774,-18.0,0.0,0.0,546.0207493207772,-0.051411708846209825,-0.41119031036498166,-3.1389194543050825
0.19,-12.193548387096774,-18.0,0.0,0.0,546.0187770773493,0.009575379888223656,-0.36793892644727144,-3.1368910559946395
0.2,-12.193548387096774,-18.0,0.0,0.0,546.015931605491,0.002252660418824215,-0.32234400303354516,-3.1349530877246714
0.21,-12.193548387096774,-18.0,0.0,0.0,546.0126589866148,0.016444143508841602,-0.28226741065751937,-3.1328604709850896
0.22,-12.193548387096774,-18.0,0.0,0.0,546.0086277293917,0.01164397951727758,-0.2410940908270356,-3.1305480553331977
0.23,-12.193548387096774,-18.0,0.0,0.0,546.0041261004386,0.018874556970154055,-0.20535898653693963,-3.1281571067163414
0.24,-12.193548387096774,-18.0,0.0,0.0,545.9991321194049,0.021975255824815187,-0.17242175159629847,-3.1257535251039354
0.25,-12.193548387096774,-18.0,0.0,0.0,545.9937451165355,0.02637013494647822,-0.14420974923407126,-3.123403316502102
0.26,-12.193548387096774,-18.0,0.0,0.0,545.988047634908,0.030861769420490903,-0.12090310201439003,-3.121219485879618
0.27,-12.193548387096774,-18.0,0.0,0.0,545.9821213217863,0.03533381554601012,-0.10256386734638712,-3.11922448988209
0.28,-12.193548387096774,-18.0,0.0,0.0,545.9760360807047,0.03949555783963854,-0.0887710906801884,-3.1174527496083106
0.29,-12.193548387096774,-18.0,0.0,0.0,-0.6672750257442316,0.043149970300054186,-0.07880574917669025,-3.115922092048029
0.3,-12.193548387096774,-18.0,0.0,0.0,545.9635924779973,0.04619588999995017,-0.07183058258115049,-3.1146338187284814
0.31,-12.193548387096774,-18.0,0.0,0.0,545.957299488749,0.04862319837158835,-0.06705391124428761,-3.1135748126815534
0.32,-12.193548387096774,-18.0,0.0,0.0,545.9509839297641,0.050486608583198755,-0.06382277499811928,-3.1127215702082207
0.33,-12.193548387096774,-18.0,0.0,0.0,545.9446553722304,0.05187461685492245,-0.061647054668205525,-3.1120451487081198
0.34,-12.193548387096774,-18.0,0.0,0.0,545.9383192846982,0.052884249087399304,-0.0601811045269558,-3.111515557930464
0.35,-12.193548387096774,-18.0,0.0,0.0,545.9319787415496,0.05360529706223871,-0.059190046198945634,-3.1111047736232553
0.36,-12.193548387096774,-18.0,0.0,0.0,545.9256354732526,0.054113062692628056,-0.058517136566895944,-3.110788312801043
0.37,-12.193548387096774,-18.0,0.0,0.0,545.9192904710912,0.05446680550427918,-0.05805832158398738,-3.1105457271650154
0.38,-12.193548387096774,-18.0,0.0,0.0,545.9129443210031,0.054711197287652835,-0.057744365437462086,-3.110360447790021
0.39,-12.193548387096774,-18.0,0.0,0.0,-0.7305243409702484,0.05487892455584675,-0.057528930138165624,-3.1102193208013706
0.4,-12.193548387096774,-18.0,0.0,0.0,545.9002498909418,0.05499340775633055,-0.05738079196580448,-3.1101120470723287
0.41,-12.193548387096774,-18.0,0.0,0.0,545.8939019981896,0.05507117865341504,-0.05727877862295894,-3.110030638550367
0.42,-12.193548387096774,-18.0,0.0,0.0,545.8875538130491,0.05512378041992849,-0.057208458131858375,-3.1099689401304915
0.43,-12.193548387096774,-18.0,0.0,0.0,545.8812054121125,0.055159208332108633,-0.05715995297720178,-3.109922231033292
0.44,-12.193548387096774,-18.0,0.0,0.0,545.874856850903,0.0551829662915988,-0.05712648247581331,-3.1098869027967226
0.45,-12.193548387096774,-18.0,0.0,0.0,545.8685081701851,0.05519882468005255,-0.05710338187907449,-3.109860204217363
0.46,-12.193548387096774,-18.0,0.0,0.0,545.8621594001374,0.05520935582887865,-0.05708743734726074,-3.109840041865577
0.47,-12.193548387096774,-18.0,0.0,0.0,545.8558105632198,0.055216308376486944,-0.05707643247953964,-3.109824825381801
0.48,-12.193548387096774,-18.0,0.0,0.0,545.849461676202,0.05522086700178419,-0.05706883778649452,-3.1098133482012607
0.49,-12.193548387096774,-18.0,0.0,0.0,545.8431127516303,0.05522383161337818,-0.05706359740181677,-3.1098046959814303
0.5,-12.193548387096774,-18.0,0.0,0.0,545.8367637989016,0.055225740432178094,-0.05705998227461606,-3.109798176516838
0.51,-12.193548387096774,-18.0,0.0,0.0,545.8304148250592,0.05522695423596047,-0.05705748897610219,-3.1097932662332797
0.52,-12.193548387096774,-18.0,0.0,0.0,545.8240658353836,0.05522771384570002,-0.05705576988212302,-3.1097895694180497
0.53,-12.193548387096774,-18.0,0.0,0.0,545.817716833835,0.05522817924410517,-0.05705458497426141,-3.109786787206695
0.54,-12.193548387096774,-18.0,0.0,0.0,545.8113678233831,0.05522845612397087,-0.05705376855346289,-3.109784694024994
0.55,-12.193548387096774,-18.0,0.0,0.0,545.805018806255,0.05522861385665512,-0.05705320624795274,-3.1097831197149297
0.56,-12.193548387096774,-18.0,0.0,0.0,545.7986697841211,0.055228697618712186,-0.057052819130555266,-3.1097819359892607
0.57,-12.193548387096774,-18.0,0.0,0.0,545.7923207582338,0.05522873655036231,-0.057052552747260066,-3.1097810461749575
0.58,-12.193548387096774,-18.0,0.0,0.0,545.7859717295324,0.055228749225257445,-0.05705236953884074,-3.1097803774549773
0.59,-12.193548387096774,-18.0,0.0,0.0,545.7796226987213,0.05522874730312188,-0.057052243606820596,-3.1097798750033716
0.6,-12.193548387096774,-18.0,0.0,0.0,545.7732736663284,0.055228737957896845,-0.0570521570990663,-3.109779497555612
0.61,-12.193548387096774,-18.0,0.0,0.0,545.7669246327497,0.05522872548331459,-0.05705209771428654,-3.1097792140647247
0.62,-12.193548387096774,-18.0,0.0,0.0,545.7605755982821,0.05522871234791249,-0.057052056979400856,-3.109779001178509
0.63,-12.193548387096774,-18.0,0.0,0.0,545.7542265631481,0.05522869988307688,-0.05705202906068085,-3.1097788413375165
0.64,-12.193548387096774,-18.0,0.0,0.0,545.7478775275146,0.0552286887276614,-0.057052009943467485,-3.1097787213417476
0.65,-12.193548387096774,-18.0,0.0,0.0,545.7415284915065,0.0552286791120129,-0.057051996866375854,-3.1097786312704647
0.66,-12.193548387096774,-18.0,0.0,0.0,545.7351794552178,0.05522867103682905,-0.057051987931110215,-3.1097785636694075
0.67,-12.193548387096774,-18.0,0.0,0.0,545.7288304187186,0.055228664383629056,-0.05705198183351157,-3.109778512938553
0.68,-12.193548387096774,-18.0,0.0,0.0,545.7224813820618,0.055228658981264944,-0.05705197767819836,-3.109778474871872
0.69,-12.193548387096774,-18.0,0.0,0.0,545.7161323452867,0.05522865464446114,-0.057051974850907516,-3.109778446310595
0.7,-12.193548387096774,-18.0,0.0,0.0,545.7097833084231,0.05522865119492115,-0.05705197293056474,-3.109778424883162
0.71,-12.193548387096774,-18.0,0.0,0.0,545.7034342714929,0.05522864847170661,-0.057051971628805154,-3.1097784088088596
0.72,-12.193548387096774,-18.0,0.0,0.0,545.6970852345131,0.05522864633532376,-0.05705197074831636,-3.1097783967515005
0.73,-12.193548387096774,-18.0,0.0,0.0,545.6907361974959,0.055228644668125826,-0.05705197015427599,-3.1097783877075877
0.74,-12.193548387096774,-18.0,0.0,0.0,545.6843871604507,0.05522864337291433,-0.05705196975463522,-3.1097783809246056
0.75,-12.193548387096774,-18.0,0.0,0.0,545.6780381233846,0.05522864237056857,-0.057051969486658916,-3.1097783758376245
0.76,-12.193548387096774,-18.0,0.0,0.0,545.6716890863028,0.05522864159745411,-0.057051969307651884,-3.1097783720227428
0.77,-12.193548387096774,-18.0,0.0,0.0,545.6653400492091,0.05522864100288016,-0.057051969188604224,-3.109778369161933
0.78,-12.193548387096774,-18.0,0.0,0.0,545.6589910121066,0.05522864054678345,-0.057051969109839895,-3.1097783670167307
0.79,-12.193548387096774,-18.0,0.0,0.0,545.6526419749976,0.05522864019770268,-0.05705196905804444,-3.1097783654082574
0.8,-12.193548387096774,-18.0,0.0,0.0,545.6462929378836,0.055228639931059975,-0.057051969024232374,-3.1097783642022847
0.81,-12.193548387096774,-18.0,0.0,0.0,545.6399439007658,0.055228639727742834,-0.05705196900236209,-3.109778363297997
0.82,-12.193548387096774,-18.0,0.0,0.0,-1.003526860978639,0.05522863957296287,-0.05705196898836684,-3.109778362620096
0.83,-12.193548387096774,-18.0,0.0,0.0,545.6272458265228,0.05522863945529277,-0.057051968979543455,-3.109778362111746
0.84,-12.193548387096774,-18.0,0.0,0.0,545.6208967893986,0.05522863936595268,-0.05705196897407894,-3.109778361730663
0.85,-12.193548387096774,-18.0,0.0,0.0,545.6145477522732,0.0552286392982011,-0.05705196897077669,-3.1097783614450294
0.86,-12.193548387096774,-18.0,0.0,0.0,545.608198715147,0.05522863924687016,-0.05705196896885467,-3.1097783612308434
0.87,-12.193548387096774,-18.0,0.0,0.0,545.6018496780201,0.05522863920802279,-0.05705196896779041,-3.109778361070393
0.88,-12.193548387096774,-18.0,0.0,0.0,545.5955006408927,0.05522863917863785,-0.05705196896726239,-3.1097783609499725
0.89,-12.193548387096774,-18.0,0.0,0.0,545.589151603765,0.055228639156436055,-0.057051968967045674,-3.109778360859788
0.9,-12.193548387096774,-18.0,0.0,0.0,545.582802566637,0.05522863913967169,-0.05705196896700837,-3.1097783607922143
0.91,-12.193548387096774,-18.0,0.0,0.0,545.5764535295089,0.05522863912701692,-0.05705196896707054,-3.1097783607415046
